order_id,product_id,quantity,unit_price,total_price,discount_amount,discount_rate,tax_amount,tax_rate,shipping_cost,product_variant,is_gift_wrapped,is_bulk_order,cross_sell_item
137,24,1,162.18,170.63,16.22,0.1,11.68,0.08,12.99,Standard,False,False,False
138,20,12,19.1,198.57,68.75,0.3,12.83,0.08,25.33,Standard,False,True,False
138,25,4,134.67,514.0,80.8,0.15,36.63,0.08,19.48,Standard,False,False,False
138,23,2,18.27,48.51,3.65,0.1,2.63,0.08,12.99,Standard,False,False,False
138,5,1,6.8,19.59,0.68,0.1,0.49,0.08,12.99,Standard,False,False,False
138,12,1,107.46,106.52,26.86,0.25,6.45,0.08,19.48,Standard,False,False,False
139,8,1,21.81,34.19,2.18,0.1,1.57,0.08,12.99,Standard,False,False,False
139,26,1,18.85,28.26,4.71,0.25,1.13,0.08,12.99,Standard,True,False,False
140,16,8,29.72,168.38,95.12,0.4,11.41,0.08,14.29,Standard,False,False,False
140,6,3,7.04,31.24,4.22,0.2,1.35,0.08,12.99,Standard,False,False,False
140,10,1,277.81,274.51,41.67,0.15,18.89,0.08,19.48,Standard,False,False,False
141,7,1,73.52,80.48,11.03,0.15,5.0,0.08,12.99,Standard,False,False,False
141,19,2,249.3,388.93,149.58,0.3,27.92,0.08,11.98,Standard,False,False,False
142,19,1,302.73,289.88,45.41,0.15,20.59,0.08,11.98,Standard,False,False,False
142,2,3,79.45,218.92,47.67,0.2,15.25,0.08,12.99,Standard,False,False,False
143,9,1,45.95,56.65,4.6,0.1,3.31,0.08,11.98,Standard,False,False,False
144,20,11,19.1,184.13,63.02,0.3,11.76,0.08,25.33,Standard,False,True,False
144,13,2,14.48,36.14,2.9,0.1,2.09,0.08,7.99,Standard,False,False,False
144,14,1,56.42,67.83,5.64,0.1,4.06,0.08,12.99,Standard,False,False,False
145,1,1,129.02,141.0,12.9,0.1,9.29,0.08,15.59,Standard,False,False,False
145,11,7,20.27,113.88,49.65,0.35,7.38,0.08,14.29,Standard,False,False,False
145,25,1,142.6,158.08,14.26,0.1,10.27,0.08,19.48,Standard,False,False,False
145,19,1,267.11,228.34,66.78,0.25,16.03,0.08,11.98,Standard,False,False,False
146,28,7,184.11,1127.8,257.76,0.2,82.48,0.08,14.29,Standard,False,False,False
146,23,7,16.24,112.51,22.74,0.2,7.28,0.08,14.29,Standard,False,False,False
147,19,77,249.3,14528.12,5758.95,0.3,1075.0,0.08,15.58,Standard,False,True,False
147,18,12,8.09,74.56,43.69,0.45,4.27,0.08,16.89,Standard,False,True,False
148,11,8,20.27,128.11,56.75,0.35,8.43,0.08,14.29,Standard,False,False,False
148,10,4,277.81,1039.58,166.68,0.15,75.56,0.08,19.48,Standard,False,False,False
148,19,34,249.3,6423.72,2542.91,0.3,474.68,0.08,15.58,Standard,False,True,False
