order_id,user_id,order_date,status,total_amount,order_source,payment_method,shipping_method,promo_code,shipping_address_id,billing_address_id,customer_notes,order_priority,timezone,shipping_region
261,7,2025-03-02 00:00:00,delivered,1319.55,web,debit_card,express,,924,496,,standard,MST,MST
262,19,2025-05-09 00:00:00,delivered,542.92,web,credit_card,economy,,877,877,Deliver to back door,standard,EST,EST
263,48,2024-12-11 00:00:00,delivered,120.38,web,paypal,express,NEWUSER,997,997,,medium,CST,CST
264,70,2025-03-01 00:00:00,delivered,25.23,mobile_app,credit_card,economy,,111,899,,standard,EST,EST
265,47,2024-12-12 00:00:00,delivered,111.71,mobile_app,apple_pay,economy,,898,898,,standard,MST,MST
266,70,2025-05-20 00:00:00,delivered,159.12,mobile_app,credit_card,economy,,428,283,,standard,MST,MST
267,86,2024-09-07 00:00:00,delivered,212.43,mobile_web,credit_card,express,,628,628,,medium,PST,PST
268,57,2025-08-19 00:00:00,delivered,173.83,mobile_web,paypal,express,,113,511,,medium,CST,CST
269,34,2025-07-13 00:00:00,delivered,164.36,mobile_app,credit_card,standard,,297,297,,standard,CST,CST
270,30,2025-03-03 00:00:00,delivered,48.52,api,debit_card,standard,,16,16,,standard,EST,EST
271,33,2025-08-19 00:00:00,delivered,469.45,mobile_app,debit_card,standard,HOLIDAY15,441,441,,standard,PST,PST
272,11,2024-12-24 00:00:00,delivered,140.42,mobile_web,credit_card,overnight,FREESHIP,515,515,,medium,MST,MST
273,88,2025-05-25 00:00:00,delivered,758.32,mobile_app,paypal,standard,FREESHIP,751,751,,standard,PST,PST
274,92,2025-04-04 00:00:00,delivered,750.18,web,apple_pay,standard,,364,364,,standard,MST,MST
275,50,2024-11-04 00:00:00,delivered,339.39,mobile_app,debit_card,standard,,915,915,,standard,CST,CST
276,92,2024-10-02 00:00:00,delivered,252.82,web,debit_card,standard,,331,143,,standard,EST,EST
277,64,2025-02-22 00:00:00,delivered,1470.46,mobile_web,credit_card,standard,NEWUSER,313,313,,standard,Other,Other
278,70,2025-01-16 00:00:00,delivered,1521.96,web,paypal,standard,,897,99,,standard,Other,Other
279,47,2025-04-20 00:00:00,delivered,35.78,web,debit_card,standard,,730,730,,standard,PST,PST
280,22,2024-12-29 00:00:00,delivered,157.4,web,credit_card,standard,,935,935,,standard,PST,PST
281,49,2025-05-10 00:00:00,delivered,236.53,web,credit_card,express,,310,310,,medium,PST,PST
282,77,2025-02-15 00:00:00,delivered,436.9,mobile_app,debit_card,economy,,899,899,,standard,PST,PST
283,82,2025-05-30 00:00:00,delivered,1184.84,mobile_web,credit_card,express,,472,87,Fragile - handle with care,standard,EST,EST
284,81,2024-12-10 00:00:00,delivered,746.68,mobile_app,credit_card,economy,,100,580,,standard,EST,EST
285,38,2025-02-28 00:00:00,delivered,453.55,mobile_app,credit_card,economy,SUMMER25,524,524,,standard,PST,PST
286,41,2025-07-29 00:00:00,delivered,1541.01,web,credit_card,express,SUMMER25,140,140,,medium,CST,CST
287,83,2024-12-30 00:00:00,delivered,747.07,mobile_web,debit_card,economy,,960,960,,standard,MST,MST
288,1,2024-11-20 00:00:00,delivered,866.07,web,credit_card,express,WELCOME10,902,902,,medium,EST,EST
289,1,2025-01-31 00:00:00,delivered,271.72,web,apple_pay,economy,,455,455,,standard,CST,CST
290,36,2025-08-01 00:00:00,delivered,33.09,web,paypal,standard,,241,560,,medium,EST,EST
291,56,2025-03-10 00:00:00,delivered,88.23,web,credit_card,economy,,127,127,,standard,CST,CST
292,15,2024-10-15 00:00:00,delivered,68.82,web,apple_pay,express,,175,175,,standard,EST,EST
293,45,2024-12-05 00:00:00,delivered,159.99,web,apple_pay,economy,,103,505,,standard,EST,EST
294,64,2025-01-30 00:00:00,delivered,1608.59,mobile_app,credit_card,express,,476,476,,medium,Other,Other
295,92,2025-04-14 00:00:00,delivered,86.82,web,paypal,standard,,12,12,,medium,MST,MST
296,36,2025-01-21 00:00:00,returned,387.62,web,paypal,economy,,456,456,,standard,EST,EST
297,98,2025-04-15 00:00:00,delivered,218.93,web,apple_pay,standard,,284,284,,standard,PST,PST
298,20,2024-12-27 00:00:00,delivered,76.03,web,paypal,standard,,925,925,,medium,EST,EST
299,29,2025-06-02 00:00:00,delivered,15619.57,mobile_app,credit_card,standard,,737,737,,standard,Other,Other
300,22,2024-12-27 00:00:00,delivered,143.16,web,debit_card,standard,SUMMER25,404,404,,standard,EST,EST
301,27,2024-09-12 00:00:00,delivered,216.8,web,credit_card,standard,,185,185,,standard,MST,MST
302,18,2025-07-23 00:00:00,delivered,863.04,mobile_web,credit_card,standard,,332,332,,standard,EST,EST
303,85,2025-05-17 00:00:00,delivered,686.97,mobile_app,debit_card,economy,,31,163,,standard,EST,EST
304,25,2025-02-04 00:00:00,delivered,799.58,mobile_app,credit_card,standard,,332,332,,standard,EST,EST
305,20,2024-12-19 00:00:00,delivered,642.06,web,credit_card,standard,,922,746,,standard,CST,CST
306,18,2024-09-07 00:00:00,delivered,372.7,mobile_app,credit_card,overnight,,627,627,,medium,PST,PST
307,27,2025-04-11 00:00:00,returned,26.21,mobile_web,paypal,economy,,384,384,,standard,CST,CST
308,11,2025-08-05 00:00:00,delivered,17623.15,web,paypal,standard,,387,387,,medium,EST,EST
309,84,2025-05-28 00:00:00,delivered,234.75,web,apple_pay,standard,,696,696,,standard,CST,CST
310,14,2025-07-03 00:00:00,delivered,1467.3,web,debit_card,express,,197,197,,standard,CST,CST
311,66,2025-06-20 00:00:00,returned,1010.04,mobile_app,credit_card,standard,,35,915,,standard,CST,CST
312,89,2024-09-23 00:00:00,returned,655.68,web,credit_card,express,,886,886,,standard,EST,EST
313,34,2025-08-23 00:00:00,delivered,1067.67,web,credit_card,standard,,509,509,,standard,CST,CST
314,22,2025-04-27 00:00:00,delivered,319.36,web,credit_card,express,,922,922,,standard,CST,CST
315,46,2025-06-20 00:00:00,delivered,5193.31,mobile_app,credit_card,economy,,73,73,,standard,EST,EST
316,37,2025-03-15 00:00:00,delivered,433.76,web,paypal,express,HOLIDAY15,616,616,,standard,MST,MST
317,38,2025-07-24 00:00:00,returned,32.88,web,credit_card,economy,,849,849,,standard,EST,EST
318,18,2025-08-21 00:00:00,delivered,2115.78,mobile_app,credit_card,standard,,77,77,,standard,PST,PST
319,53,2025-08-20 00:00:00,delivered,3891.12,web,apple_pay,economy,,634,634,,standard,EST,EST
320,80,2024-12-24 00:00:00,delivered,242.52,web,paypal,standard,,270,270,,standard,CST,CST
321,63,2025-07-02 00:00:00,returned,336.37,mobile_app,debit_card,economy,,910,910,,standard,PST,PST
322,44,2025-07-11 00:00:00,delivered,458.35,mobile_app,debit_card,standard,,680,64,,standard,MST,MST
323,72,2024-12-02 00:00:00,delivered,414.15,web,debit_card,standard,,720,827,,standard,MST,MST
324,12,2025-04-27 00:00:00,returned,1617.42,web,credit_card,economy,,613,613,,standard,EST,EST
325,89,2025-07-12 00:00:00,delivered,55.36,web,apple_pay,express,,741,741,,medium,CST,CST
326,14,2025-01-18 00:00:00,returned,2704.54,web,debit_card,economy,,442,442,,standard,EST,EST
327,19,2024-11-28 00:00:00,delivered,656.63,web,credit_card,economy,,27,27,,standard,Other,Other
328,54,2025-05-09 00:00:00,delivered,269.94,mobile_app,credit_card,economy,,756,756,,standard,MST,MST
329,70,2024-11-16 00:00:00,delivered,4553.51,mobile_app,credit_card,standard,,719,719,,medium,CST,CST
330,32,2025-05-03 00:00:00,delivered,105.9,mobile_web,credit_card,express,,377,377,,standard,EST,EST
331,43,2024-12-10 00:00:00,delivered,4150.13,web,credit_card,standard,,11,11,,high,EST,EST
332,64,2025-05-25 00:00:00,delivered,1096.23,web,debit_card,economy,,822,822,,standard,EST,EST
333,93,2025-06-24 00:00:00,delivered,7094.64,mobile_web,credit_card,standard,SAVE20,290,290,,standard,CST,CST
334,77,2025-06-10 00:00:00,delivered,714.51,mobile_app,credit_card,standard,,621,621,,standard,CST,CST
335,59,2025-06-29 00:00:00,delivered,616.93,mobile_web,paypal,express,NEWUSER,723,723,,standard,CST,CST
336,86,2025-05-18 00:00:00,delivered,434.86,web,credit_card,standard,,965,965,,standard,PST,PST
337,30,2025-05-26 00:00:00,delivered,114.49,mobile_app,credit_card,express,,327,327,,medium,PST,PST
338,15,2025-07-26 00:00:00,delivered,402.59,mobile_web,debit_card,standard,,637,637,,standard,EST,EST
339,25,2024-10-27 00:00:00,delivered,5689.21,mobile_app,credit_card,standard,,313,313,,standard,PST,PST
340,63,2025-05-05 00:00:00,delivered,41.81,web,credit_card,economy,,241,241,,standard,EST,EST
341,29,2024-10-11 00:00:00,delivered,470.7,web,credit_card,standard,HOLIDAY15,277,277,,standard,MST,MST
342,13,2025-08-20 00:00:00,delivered,811.23,mobile_app,credit_card,standard,FREESHIP,394,394,,standard,PST,PST
343,51,2025-05-05 00:00:00,delivered,308.75,mobile_app,credit_card,standard,SAVE20,676,676,,medium,CST,CST
344,59,2025-05-13 00:00:00,delivered,262.74,mobile_web,debit_card,standard,,27,773,,standard,MST,MST
345,49,2024-09-19 00:00:00,delivered,108.07,mobile_app,debit_card,standard,,606,606,,standard,EST,EST
346,73,2025-01-01 00:00:00,returned,95.51,mobile_web,paypal,standard,,887,887,,standard,MST,MST
347,79,2025-07-07 00:00:00,delivered,800.04,mobile_web,debit_card,express,WELCOME10,976,976,,standard,EST,EST
348,80,2025-02-22 00:00:00,delivered,353.89,mobile_app,credit_card,economy,,587,587,,standard,EST,EST
349,62,2024-09-16 00:00:00,delivered,1579.81,web,credit_card,economy,,947,947,,standard,CST,CST
350,17,2025-04-17 00:00:00,delivered,518.84,web,credit_card,express,,256,256,,standard,MST,MST
351,39,2025-01-23 00:00:00,delivered,232.4,mobile_web,credit_card,economy,FREESHIP,676,676,,standard,EST,EST
352,89,2025-06-15 00:00:00,delivered,306.6,mobile_web,credit_card,economy,FREESHIP,329,868,,standard,MST,MST
353,76,2024-10-25 00:00:00,delivered,797.09,web,credit_card,express,,990,990,,medium,MST,MST
354,38,2024-10-09 00:00:00,delivered,128.22,mobile_web,credit_card,standard,,82,82,,standard,MST,MST
355,52,2025-08-23 00:00:00,delivered,286.27,web,credit_card,standard,SAVE20,806,806,,standard,EST,EST
356,18,2024-12-27 00:00:00,delivered,106.32,web,debit_card,economy,,633,633,,standard,MST,MST
357,72,2025-01-08 00:00:00,delivered,258.91,web,paypal,express,,451,451,,standard,EST,EST
358,53,2025-06-21 00:00:00,returned,750.64,mobile_web,debit_card,economy,,732,999,,standard,EST,EST
359,49,2025-02-12 00:00:00,delivered,42.38,api,credit_card,express,,736,736,,standard,PST,PST
360,96,2024-11-11 00:00:00,delivered,711.26,mobile_web,credit_card,economy,,80,80,,standard,CST,CST
361,48,2024-11-20 00:00:00,delivered,2746.79,mobile_web,debit_card,economy,,658,658,,standard,MST,MST
362,59,2024-10-25 00:00:00,delivered,173.26,web,credit_card,standard,,999,999,,medium,MST,MST
363,64,2025-07-06 00:00:00,delivered,6379.36,mobile_app,debit_card,express,,165,165,,standard,CST,CST
364,80,2025-04-01 00:00:00,delivered,89.65,mobile_app,credit_card,express,,217,524,,medium,CST,CST
365,65,2025-08-10 00:00:00,delivered,1737.19,mobile_web,apple_pay,economy,,963,963,,standard,CST,CST
366,21,2025-01-24 00:00:00,delivered,250.15,web,paypal,standard,,665,665,,medium,EST,EST
367,90,2025-03-29 00:00:00,delivered,2075.2,mobile_app,debit_card,express,,589,589,,standard,CST,CST
368,46,2025-03-17 00:00:00,delivered,839.48,mobile_web,debit_card,economy,NEWUSER,622,622,,standard,MST,MST
369,24,2025-08-24 00:00:00,delivered,8509.18,web,credit_card,economy,,301,337,,standard,CST,CST
370,22,2024-12-18 00:00:00,delivered,553.11,web,debit_card,standard,,767,710,,standard,EST,EST
371,43,2025-07-23 00:00:00,delivered,216.8,web,paypal,standard,,361,361,,medium,MST,MST
372,38,2024-11-06 00:00:00,delivered,1014.45,mobile_web,credit_card,economy,,806,806,,standard,CST,CST
373,16,2024-12-12 00:00:00,delivered,91.57,web,apple_pay,standard,NEWUSER,932,932,,high,CST,CST
374,85,2025-08-24 00:00:00,delivered,103.32,web,debit_card,standard,,322,322,,standard,PST,PST
375,26,2025-07-21 00:00:00,delivered,861.93,mobile_app,credit_card,standard,HOLIDAY15,792,792,,standard,PST,PST
376,9,2025-03-10 00:00:00,delivered,22.45,web,paypal,standard,,784,784,,standard,EST,EST
377,76,2025-07-14 00:00:00,delivered,55.49,mobile_web,debit_card,economy,WELCOME10,25,25,,standard,CST,CST
378,30,2024-12-27 00:00:00,delivered,246.61,mobile_web,credit_card,standard,,926,926,,standard,PST,PST
379,52,2025-06-20 00:00:00,delivered,204.68,mobile_web,apple_pay,economy,,345,920,,standard,CST,CST
380,24,2025-08-08 00:00:00,delivered,165.34,web,credit_card,economy,SUMMER25,973,973,Leave in mailbox,standard,EST,EST
381,5,2025-01-13 00:00:00,delivered,149.21,web,credit_card,standard,,489,489,,standard,PST,PST
382,52,2025-07-13 00:00:00,delivered,367.72,api,paypal,economy,,522,522,,standard,EST,EST
383,34,2024-10-18 00:00:00,delivered,2380.6,web,credit_card,economy,,389,389,,standard,CST,CST
384,46,2025-03-04 00:00:00,delivered,3075.9,mobile_app,credit_card,standard,,238,238,,standard,EST,EST
385,44,2024-10-03 00:00:00,delivered,1201.05,web,credit_card,standard,,865,293,,standard,CST,CST
386,37,2024-10-28 00:00:00,delivered,529.59,mobile_web,debit_card,standard,,834,904,,standard,MST,MST
387,50,2025-06-23 00:00:00,delivered,65.0,web,credit_card,economy,,631,631,,standard,CST,CST
388,28,2024-11-30 00:00:00,delivered,209.2,web,debit_card,economy,,230,296,,standard,MST,MST
389,3,2025-08-04 00:00:00,delivered,1268.16,mobile_web,paypal,economy,,238,238,,standard,CST,CST
390,45,2025-05-24 00:00:00,delivered,551.13,mobile_web,credit_card,standard,,29,29,,standard,CST,CST
391,27,2025-06-12 00:00:00,returned,609.99,mobile_app,paypal,economy,,200,200,,standard,PST,PST
392,8,2025-05-23 00:00:00,delivered,731.63,web,paypal,economy,,585,585,,standard,EST,EST
393,91,2025-02-05 00:00:00,delivered,156.7,api,credit_card,economy,,734,734,,standard,CST,CST
394,30,2025-07-29 00:00:00,delivered,387.04,mobile_app,debit_card,economy,,886,886,,standard,MST,MST
395,51,2025-07-13 00:00:00,delivered,238.85,web,debit_card,standard,,763,763,,standard,EST,EST
396,55,2025-04-08 00:00:00,delivered,1467.95,web,credit_card,economy,,646,646,,standard,Other,Other
397,8,2025-01-24 00:00:00,delivered,582.3,mobile_app,credit_card,economy,,40,40,,standard,PST,PST
398,28,2024-10-09 00:00:00,delivered,2503.08,web,paypal,standard,,677,642,,standard,EST,EST
399,23,2025-07-08 00:00:00,returned,122.21,mobile_app,credit_card,economy,,601,601,Leave with neighbor if not home,standard,PST,PST
400,12,2025-02-04 00:00:00,delivered,445.36,web,debit_card,express,,834,834,,standard,EST,EST
401,47,2024-09-09 00:00:00,delivered,63.19,mobile_app,credit_card,standard,,529,768,,standard,CST,CST
402,5,2024-12-15 00:00:00,delivered,396.85,mobile_web,apple_pay,economy,,728,728,,standard,CST,CST
403,70,2025-03-31 00:00:00,delivered,4913.68,mobile_web,credit_card,economy,,654,654,,standard,CST,CST
404,26,2024-10-21 00:00:00,delivered,754.0,mobile_app,credit_card,express,,897,897,,medium,EST,EST
405,43,2025-02-27 00:00:00,delivered,241.73,web,debit_card,economy,,493,493,,standard,PST,PST
406,97,2025-01-25 00:00:00,delivered,2233.41,mobile_app,credit_card,economy,,430,334,,standard,CST,CST
407,87,2025-05-23 00:00:00,delivered,45.3,mobile_web,credit_card,economy,,677,677,,standard,CST,CST
408,96,2025-06-21 00:00:00,delivered,416.99,web,credit_card,standard,,825,616,,standard,CST,CST
409,33,2025-05-23 00:00:00,delivered,533.34,mobile_web,credit_card,standard,,912,419,,standard,EST,EST
410,39,2024-12-14 00:00:00,delivered,666.92,mobile_web,debit_card,economy,,401,436,,standard,CST,CST
411,88,2025-04-19 00:00:00,delivered,438.38,web,credit_card,standard,,348,348,,standard,CST,CST
412,36,2025-01-29 00:00:00,returned,53.88,mobile_web,credit_card,standard,,897,897,,standard,MST,MST
413,25,2025-07-20 00:00:00,delivered,251.81,mobile_web,credit_card,economy,,338,338,,standard,MST,MST
414,78,2025-05-09 00:00:00,delivered,914.64,web,credit_card,standard,HOLIDAY15,722,722,,standard,Other,Other
415,18,2025-09-04 00:00:00,processing,158.92,web,debit_card,express,,51,51,,standard,MST,MST
416,98,2025-01-26 00:00:00,delivered,144.72,api,credit_card,economy,,881,881,,standard,EST,EST
417,34,2024-10-16 00:00:00,delivered,250.41,web,paypal,standard,,567,567,,standard,EST,EST
418,2,2025-05-24 00:00:00,delivered,384.7,web,apple_pay,economy,NEWUSER,408,408,,standard,CST,CST
419,91,2024-12-03 00:00:00,returned,47.9,web,credit_card,express,,35,35,Gift - please wrap,standard,PST,PST
420,37,2025-03-06 00:00:00,delivered,40.17,mobile_web,paypal,express,,759,883,,standard,EST,EST
421,45,2024-09-13 00:00:00,delivered,584.03,web,credit_card,express,,426,426,,standard,CST,CST
422,52,2025-05-02 00:00:00,delivered,1185.83,web,debit_card,economy,,603,603,,standard,EST,EST
423,79,2025-08-13 00:00:00,delivered,3656.0,web,credit_card,standard,,525,525,,standard,PST,PST
424,75,2025-04-10 00:00:00,delivered,1562.73,web,credit_card,standard,SUMMER25,386,386,,standard,EST,EST
425,83,2025-01-09 00:00:00,delivered,253.13,mobile_app,credit_card,express,,930,930,,medium,EST,EST
426,61,2025-08-25 00:00:00,delivered,476.74,mobile_app,debit_card,economy,,975,975,,standard,PST,PST
427,66,2025-04-28 00:00:00,delivered,27.19,mobile_web,debit_card,express,,407,407,,standard,PST,PST
428,20,2024-11-28 00:00:00,delivered,140.42,web,credit_card,standard,FREESHIP,830,830,,standard,CST,CST
429,51,2025-05-13 00:00:00,delivered,845.06,web,apple_pay,standard,,608,608,,standard,EST,EST
430,30,2024-09-28 00:00:00,delivered,242.37,mobile_app,credit_card,standard,,581,581,,standard,CST,CST
431,71,2025-05-08 00:00:00,delivered,19.86,web,apple_pay,standard,,855,855,,medium,Other,Other
432,27,2025-07-20 00:00:00,delivered,158.76,web,credit_card,economy,,774,774,Gift - please wrap,standard,EST,EST
433,77,2025-03-03 00:00:00,delivered,515.64,mobile_app,credit_card,standard,,473,473,,standard,MST,MST
434,85,2025-08-23 00:00:00,delivered,398.84,web,paypal,standard,,108,108,,standard,CST,CST
435,60,2025-06-03 00:00:00,delivered,88.41,web,credit_card,standard,NEWUSER,171,171,,medium,EST,EST
436,74,2024-12-30 00:00:00,delivered,492.25,web,credit_card,standard,,642,499,,standard,EST,EST
437,44,2025-05-14 00:00:00,delivered,246.56,web,paypal,standard,,446,738,Ring doorbell twice,standard,CST,CST
438,72,2025-02-09 00:00:00,delivered,260.82,mobile_app,credit_card,economy,,381,381,,standard,MST,MST
439,6,2024-10-19 00:00:00,delivered,73.5,mobile_app,credit_card,economy,,975,975,,standard,CST,CST
440,21,2024-10-28 00:00:00,delivered,91.59,web,debit_card,express,,950,950,,standard,EST,EST
441,55,2024-09-21 00:00:00,delivered,1488.51,web,credit_card,economy,,486,486,,standard,PST,PST
442,13,2024-09-18 00:00:00,delivered,195.21,mobile_app,debit_card,economy,WELCOME10,193,193,,standard,PST,PST
443,28,2024-12-31 00:00:00,delivered,53.84,mobile_web,debit_card,economy,NEWUSER,161,161,,standard,EST,EST
444,50,2025-03-14 00:00:00,delivered,291.95,web,debit_card,economy,,282,282,Gift - please wrap,standard,EST,EST
445,80,2024-10-19 00:00:00,delivered,359.77,web,credit_card,economy,,786,786,,standard,PST,PST
446,69,2024-10-11 00:00:00,delivered,1994.39,web,paypal,economy,,157,157,,standard,EST,EST
447,14,2024-12-04 00:00:00,delivered,1374.0,mobile_app,debit_card,standard,,535,535,,standard,EST,EST
448,29,2025-08-14 00:00:00,delivered,1062.01,mobile_web,credit_card,standard,,284,755,,medium,CST,CST
449,53,2025-03-31 00:00:00,delivered,542.99,mobile_app,credit_card,standard,,803,803,,medium,PST,PST
450,89,2024-10-26 00:00:00,delivered,46.12,web,paypal,standard,,487,332,,standard,CST,CST
451,76,2025-02-01 00:00:00,delivered,262.18,mobile_web,credit_card,standard,HOLIDAY15,484,484,,medium,CST,CST
452,24,2025-02-27 00:00:00,delivered,1323.86,mobile_app,credit_card,standard,,395,395,,standard,EST,EST
453,9,2025-01-26 00:00:00,delivered,405.34,web,apple_pay,standard,,620,979,,standard,CST,CST
454,81,2025-05-22 00:00:00,delivered,4436.84,mobile_app,paypal,overnight,,448,448,,medium,CST,CST
455,48,2025-06-19 00:00:00,delivered,1521.52,mobile_web,credit_card,standard,,446,446,,standard,EST,EST
456,73,2025-06-01 00:00:00,delivered,71.34,mobile_app,credit_card,overnight,,355,355,,medium,EST,EST
457,1,2025-04-01 00:00:00,delivered,321.76,mobile_app,credit_card,express,,392,392,,medium,CST,CST
458,32,2025-02-13 00:00:00,delivered,316.49,web,credit_card,standard,,200,200,,standard,PST,PST
459,23,2025-04-20 00:00:00,delivered,5134.92,web,credit_card,economy,,944,944,,standard,EST,EST
460,22,2025-06-19 00:00:00,delivered,419.24,mobile_app,credit_card,economy,,713,713,,standard,PST,PST
461,15,2025-06-13 00:00:00,delivered,490.86,api,credit_card,standard,,623,623,Gift message: Happy Birthday!,standard,PST,PST
462,65,2024-11-03 00:00:00,delivered,135.68,mobile_web,credit_card,economy,,827,827,,standard,CST,CST
463,58,2025-08-13 00:00:00,delivered,57.26,web,debit_card,economy,,182,135,,standard,PST,PST
464,95,2025-02-12 00:00:00,delivered,67.4,web,credit_card,standard,HOLIDAY15,64,64,,standard,CST,CST
465,35,2025-05-16 00:00:00,delivered,121.33,web,debit_card,economy,,756,756,,standard,PST,PST
466,56,2024-10-12 00:00:00,delivered,236.76,web,credit_card,standard,,928,740,,standard,PST,PST
467,68,2025-07-24 00:00:00,delivered,407.0,web,credit_card,standard,,858,858,,standard,PST,PST
468,57,2025-03-13 00:00:00,delivered,426.48,web,paypal,economy,,274,274,,standard,EST,EST
469,3,2025-05-01 00:00:00,delivered,268.4,mobile_web,credit_card,economy,,178,178,,standard,CST,CST
470,67,2025-02-09 00:00:00,delivered,810.04,web,credit_card,standard,,121,121,,standard,PST,PST
471,99,2025-09-03 00:00:00,shipped,3543.82,mobile_web,credit_card,economy,,475,475,,standard,EST,EST
472,31,2024-12-21 00:00:00,delivered,416.18,web,credit_card,express,FREESHIP,989,989,,medium,CST,CST
473,11,2024-09-16 00:00:00,shipped,105.9,mobile_app,credit_card,economy,,899,899,,standard,EST,EST
474,19,2025-05-30 00:00:00,delivered,226.91,mobile_web,credit_card,economy,,196,196,,standard,EST,EST
475,84,2025-01-25 00:00:00,delivered,324.04,mobile_app,paypal,express,,286,286,,standard,PST,PST
476,63,2024-11-27 00:00:00,delivered,974.15,web,credit_card,express,,182,266,,standard,EST,EST
477,90,2025-02-23 00:00:00,delivered,347.5,web,apple_pay,economy,,358,358,,standard,Other,Other
478,82,2025-02-23 00:00:00,delivered,162.22,api,debit_card,express,,973,395,,standard,EST,EST
479,59,2024-12-04 00:00:00,delivered,427.49,mobile_app,paypal,standard,,662,816,,medium,CST,CST
480,41,2025-08-02 00:00:00,delivered,367.4,web,credit_card,overnight,,761,761,,medium,MST,MST
481,7,2025-01-22 00:00:00,delivered,823.25,mobile_web,debit_card,express,,33,530,,standard,EST,EST
482,100,2024-10-12 00:00:00,delivered,87.63,mobile_web,credit_card,express,NEWUSER,578,578,,standard,EST,EST
483,93,2025-05-28 00:00:00,delivered,76.84,web,apple_pay,economy,,891,163,,standard,PST,PST
484,42,2025-01-24 00:00:00,delivered,158.77,web,debit_card,express,,936,936,,standard,CST,CST
485,49,2025-04-03 00:00:00,delivered,967.83,web,credit_card,standard,,632,632,,medium,EST,EST
486,8,2025-08-20 00:00:00,delivered,150.98,mobile_app,debit_card,standard,,259,259,,standard,EST,EST
487,92,2025-05-12 00:00:00,delivered,2505.03,web,debit_card,standard,,782,950,Gift - please wrap,standard,EST,EST
488,62,2025-01-21 00:00:00,delivered,220.64,mobile_app,apple_pay,economy,,411,411,,standard,CST,CST
489,10,2024-09-27 00:00:00,delivered,370.89,web,credit_card,economy,,715,204,,standard,EST,EST
490,40,2025-02-05 00:00:00,delivered,246.42,mobile_app,credit_card,express,SUMMER25,983,983,,medium,MST,MST
491,94,2024-12-20 00:00:00,delivered,1032.74,api,credit_card,standard,FREESHIP,170,170,,standard,CST,CST
492,54,2024-11-16 00:00:00,delivered,1711.13,mobile_app,credit_card,economy,,190,190,,standard,EST,EST
493,86,2024-10-21 00:00:00,delivered,582.96,mobile_web,credit_card,economy,,866,866,,standard,MST,MST
494,64,2025-07-30 00:00:00,returned,459.42,web,apple_pay,standard,,564,564,,medium,MST,MST
495,17,2025-07-21 00:00:00,delivered,252.26,mobile_app,apple_pay,standard,,724,724,,standard,EST,EST
496,12,2025-02-27 00:00:00,delivered,1839.22,web,debit_card,standard,,410,410,,standard,EST,EST
497,46,2024-10-09 00:00:00,delivered,149.93,mobile_app,credit_card,economy,,404,404,,standard,CST,CST
498,16,2025-05-19 00:00:00,delivered,173.83,web,credit_card,standard,,183,183,Rush delivery needed,standard,PST,PST
499,4,2024-11-25 00:00:00,delivered,89.11,web,credit_card,express,,770,770,,standard,CST,CST
500,38,2025-05-11 00:00:00,delivered,417.49,web,paypal,standard,,446,446,Call before delivery,standard,CST,CST
501,2,2024-09-30,delivered,903.63,web,paypal,economy,,783,783,,standard,EST,EST
502,2,2024-09-14,delivered,389.4,web,paypal,economy,,783,783,,standard,EST,EST
503,2,2024-09-22,delivered,2200.67,web,paypal,economy,,783,783,,standard,EST,EST
504,2,2024-09-25,delivered,146.22,web,paypal,economy,,783,783,,standard,EST,EST
505,2,2024-09-23,delivered,1591.44,web,paypal,economy,,783,783,,standard,EST,EST
506,3,2025-07-01,delivered,2006.2,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
507,3,2025-06-13,delivered,406.05,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
508,3,2025-06-12,delivered,360.68,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
509,3,2025-07-03,delivered,168.55,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
510,3,2025-07-07,delivered,959.17,mobile_app,debit_card,economy,,620,620,,standard,PST,PST
511,8,2025-01-08,delivered,846.28,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
512,8,2025-01-12,delivered,167.0,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
513,8,2025-01-20,delivered,113.24,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
514,8,2025-01-08,delivered,67.95,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
515,8,2025-01-29,delivered,186.51,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
516,8,2025-02-01,delivered,153.75,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
517,8,2025-01-21,delivered,122.75,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
518,8,2025-01-28,delivered,33.93,mobile_app,apple_pay,economy,,772,772,,standard,MST,MST
519,10,2025-03-26,delivered,2304.88,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
520,10,2025-03-17,delivered,675.55,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
521,10,2025-03-16,delivered,766.74,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
522,10,2025-03-28,delivered,1645.05,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
523,10,2025-03-12,delivered,224.94,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
524,10,2025-03-06,delivered,323.42,mobile_app,credit_card,economy,,279,279,,standard,EST,EST
