order_id,user_id,order_date,status,total_amount,order_source,payment_method,shipping_method,promo_code,shipping_address_id,billing_address_id,customer_notes,order_priority,timezone,shipping_region
290,94459,2025-08-01,delivered,103.28,web,credit_card,standard,FREESHIP,676,676,,standard,PST,PST
291,92736,2025-03-10,delivered,83.85,web,credit_card,express,FREESHIP,329,868,,standard,CST,CST
292,99972,2024-10-15,delivered,316.05,web,paypal,standard,,990,990,,standard,CST,CST
293,94262,2024-12-05,delivered,57.26,mobile_app,credit_card,economy,,82,82,,standard,CST,CST
294,94514,2025-01-30,delivered,320.95,mobile_app,credit_card,economy,SAVE20,806,806,,standard,EST,EST
295,91636,2025-04-14,delivered,334.4,web,apple_pay,economy,,633,633,,standard,CST,CST
296,97948,2025-01-21,delivered,315.52,mobile_web,credit_card,economy,,451,451,,standard,MST,MST
297,96937,2025-04-15,returned,339.58,mobile_app,credit_card,express,,732,999,,medium,MST,MST
298,92207,2024-12-27,delivered,2764.81,web,paypal,standard,,736,736,,medium,PST,PST
299,90823,2025-06-02,delivered,241.96,mobile_app,debit_card,express,,80,80,,standard,EST,EST
300,96805,2024-12-27,delivered,62.3,web,debit_card,standard,,658,658,,standard,EST,EST
301,96545,2024-09-12,delivered,493.08,web,apple_pay,economy,,999,999,,standard,CST,CST
302,92732,2025-07-23,delivered,79.02,mobile_app,credit_card,economy,,165,165,,standard,CST,CST
303,99509,2025-05-17,delivered,579.51,mobile_app,credit_card,economy,,217,524,,standard,PST,PST
304,91510,2025-02-04,delivered,676.77,web,credit_card,express,,963,963,,medium,MST,MST
305,94323,2024-12-19,delivered,44.37,mobile_web,paypal,economy,,665,665,,standard,MST,MST
306,99437,2024-09-07,delivered,3498.41,web,credit_card,standard,,589,589,,standard,CST,CST
307,94197,2025-04-11,delivered,300.53,web,apple_pay,express,NEWUSER,622,622,,high,EST,EST
308,96385,2025-08-05,delivered,98.92,web,credit_card,express,,301,337,,standard,CST,CST
309,93976,2025-05-28,delivered,9512.9,mobile_web,credit_card,standard,,767,710,,medium,PST,PST
310,92742,2025-07-03,delivered,385.3,web,apple_pay,standard,,361,361,,standard,EST,EST
311,99840,2025-06-20,delivered,812.32,web,debit_card,economy,,806,806,,standard,MST,MST
312,94093,2024-09-23,delivered,1225.93,api,credit_card,economy,NEWUSER,932,932,,standard,PST,PST
313,98941,2025-08-23,delivered,76.52,web,credit_card,economy,,322,322,,standard,CST,CST
314,92299,2025-04-27,delivered,702.51,mobile_app,apple_pay,standard,HOLIDAY15,792,792,,standard,CST,CST
315,92131,2025-06-20,delivered,88.28,mobile_app,debit_card,standard,,784,784,,standard,EST,EST
316,90311,2025-03-15,delivered,446.92,web,debit_card,economy,WELCOME10,25,25,,standard,EST,EST
317,96517,2025-07-24,delivered,1265.67,mobile_app,debit_card,standard,,926,926,,standard,CST,CST
318,93685,2025-08-21,delivered,841.38,web,credit_card,standard,,345,920,,standard,PST,PST
319,98644,2025-08-20,delivered,676.66,web,credit_card,express,SUMMER25,973,973,Leave in mailbox,medium,EST,EST
320,94732,2024-12-24,delivered,444.14,web,apple_pay,standard,,489,489,,standard,CST,CST
321,99682,2025-07-02,delivered,273.12,mobile_web,credit_card,standard,,522,522,,standard,MST,MST
322,91855,2025-07-11,delivered,58.01,mobile_web,apple_pay,economy,,389,389,,standard,PST,PST
323,98687,2024-12-02,delivered,1106.95,api,credit_card,express,,238,238,,standard,EST,EST
324,97766,2025-04-27,delivered,70.52,web,apple_pay,standard,,865,293,,high,CST,CST
325,97709,2025-07-12,delivered,165.34,mobile_web,apple_pay,standard,,834,904,,standard,Other,Other
326,98448,2025-01-18,delivered,136.18,web,credit_card,economy,,631,631,,standard,MST,MST
327,97611,2024-11-28,delivered,21.56,web,credit_card,standard,,230,296,,standard,PST,PST
328,96262,2025-05-09,delivered,137.11,web,credit_card,standard,,238,238,,standard,PST,PST
329,91312,2024-11-16,delivered,967.0,mobile_app,credit_card,standard,,29,29,,standard,CST,CST
330,90325,2025-05-03,returned,428.41,mobile_web,credit_card,standard,,200,200,,medium,Other,Other
331,99209,2024-12-10,delivered,353.14,mobile_app,debit_card,standard,,585,585,,standard,MST,MST
332,96167,2025-05-25,delivered,59.1,mobile_app,credit_card,express,,734,734,,medium,MST,MST
333,97966,2025-06-24,delivered,36.91,web,credit_card,standard,,886,886,,standard,EST,EST
334,94815,2025-06-10,delivered,1843.15,web,credit_card,economy,,763,763,,standard,CST,CST
335,91173,2025-06-29,delivered,710.51,web,paypal,economy,,646,646,,standard,CST,CST
336,91251,2025-05-18,delivered,161.42,web,debit_card,standard,,40,40,,standard,CST,CST
337,96856,2025-05-26,delivered,392.06,api,credit_card,economy,,677,642,,standard,EST,EST
338,94303,2025-07-26,returned,270.29,web,credit_card,overnight,,601,601,Leave with neighbor if not home,medium,PST,PST
339,92005,2024-10-27,delivered,24.28,web,credit_card,standard,,834,834,,standard,EST,EST
340,94916,2025-05-05,delivered,559.12,web,credit_card,standard,,529,768,,standard,MST,MST
341,90642,2024-10-11,delivered,19.96,mobile_web,credit_card,economy,,728,728,,standard,CST,CST
342,95820,2025-08-20,delivered,2025.1,web,credit_card,economy,,654,654,,standard,EST,EST
343,92690,2025-05-05,delivered,62.01,web,credit_card,express,,897,897,,medium,Other,Other
344,97976,2025-05-13,delivered,990.51,mobile_app,credit_card,economy,,493,493,,standard,EST,EST
345,93103,2024-09-19,delivered,347.4,web,paypal,standard,,430,334,,medium,CST,CST
346,94552,2025-01-01,delivered,207.88,mobile_app,paypal,standard,,677,677,,standard,EST,EST
347,90116,2025-07-07,delivered,620.74,mobile_web,paypal,economy,,825,616,,standard,CST,CST
348,90724,2025-02-22,delivered,181.66,web,debit_card,economy,,912,419,,standard,CST,CST
349,93925,2024-09-16,delivered,1389.23,mobile_web,paypal,standard,,401,436,,medium,EST,EST
350,94799,2025-04-17,delivered,181.79,mobile_app,debit_card,economy,,348,348,,standard,CST,CST
351,96000,2025-01-23,returned,708.38,api,credit_card,economy,,897,897,,standard,CST,CST
352,92916,2025-06-15,delivered,318.02,web,credit_card,standard,,338,338,,medium,CST,CST
353,96950,2024-10-25,delivered,178.96,mobile_app,debit_card,economy,HOLIDAY15,722,722,,standard,CST,CST
354,98602,2024-10-09,delivered,73.5,mobile_app,debit_card,economy,WELCOME10,371,371,,standard,CST,CST
355,97799,2025-08-23,delivered,241.8,mobile_web,debit_card,standard,,298,933,,standard,MST,MST
356,90396,2024-12-27,delivered,6979.36,mobile_app,debit_card,standard,,14,14,,standard,EST,EST
357,94805,2025-01-08,returned,432.84,web,credit_card,standard,,408,408,,standard,CST,CST
358,91049,2025-06-21,returned,730.39,web,credit_card,standard,,35,35,Gift - please wrap,standard,EST,EST
359,92420,2025-02-12,delivered,73.45,mobile_app,apple_pay,economy,,759,883,,standard,CST,CST
360,99867,2024-11-11,delivered,250.26,web,credit_card,standard,,426,426,,standard,PST,PST
361,91425,2024-11-20,delivered,161.27,web,credit_card,standard,,603,603,,medium,CST,CST
362,94989,2024-10-25,delivered,2186.41,mobile_web,credit_card,standard,,525,525,,medium,PST,PST
363,96182,2025-07-06,delivered,144.44,mobile_app,credit_card,standard,SUMMER25,386,386,,standard,EST,EST
364,97025,2025-04-01,delivered,775.88,web,debit_card,standard,,930,930,,standard,MST,MST
365,95597,2025-08-10,delivered,40.21,web,credit_card,economy,,975,975,,standard,CST,CST
366,90097,2025-01-24,delivered,1454.8,web,paypal,economy,,407,407,,standard,MST,MST
367,93264,2025-03-29,delivered,251.51,mobile_app,paypal,standard,FREESHIP,830,830,,standard,EST,EST
368,95177,2025-03-17,delivered,106.14,web,debit_card,economy,,608,608,,standard,MST,MST
369,90878,2025-08-24,delivered,934.59,mobile_web,google_pay,standard,,581,581,,medium,EST,EST
370,93506,2024-12-18,delivered,942.06,mobile_web,credit_card,economy,,855,855,,standard,PST,PST
371,90332,2025-07-23,delivered,20.6,mobile_app,debit_card,standard,,774,774,Gift - please wrap,standard,PST,PST
372,90785,2024-11-06,delivered,208.67,mobile_web,credit_card,standard,,473,473,,standard,MST,MST
373,93969,2024-12-12,delivered,232.9,mobile_web,credit_card,standard,,108,108,,standard,PST,PST
374,91327,2025-08-24,delivered,634.45,mobile_app,credit_card,economy,NEWUSER,171,171,,standard,MST,MST
375,95675,2025-07-21,delivered,20.83,mobile_app,credit_card,standard,,642,499,,standard,EST,EST
376,96895,2025-03-10,delivered,781.71,web,credit_card,standard,,446,738,Ring doorbell twice,medium,EST,EST
377,98006,2025-07-14,delivered,354.17,web,paypal,economy,,381,381,,standard,CST,CST
378,92001,2024-12-27,delivered,1004.93,mobile_web,credit_card,economy,,975,975,,standard,EST,EST
379,91674,2025-06-20,delivered,101.01,web,credit_card,standard,,950,950,,standard,PST,PST
380,91045,2025-08-08,delivered,230.21,web,debit_card,standard,,486,486,,standard,MST,MST
381,96364,2025-01-13,delivered,2761.03,web,debit_card,express,WELCOME10,193,193,,standard,CST,CST
382,97065,2025-07-13,delivered,570.42,web,paypal,standard,NEWUSER,161,161,,standard,Other,Other
383,90315,2024-10-18,delivered,176.83,web,debit_card,standard,,282,282,Gift - please wrap,standard,PST,PST
384,99363,2025-03-04,delivered,109.93,mobile_web,credit_card,express,,786,786,,standard,MST,MST
385,90519,2024-10-03,delivered,101.99,mobile_app,credit_card,standard,,157,157,,standard,EST,EST
386,95413,2024-10-28,delivered,543.49,web,paypal,economy,,535,535,,standard,EST,EST
387,97091,2025-06-23,delivered,274.25,mobile_web,credit_card,express,,284,755,,medium,MST,MST
388,98710,2024-11-30,delivered,140.7,mobile_app,paypal,standard,,803,803,,standard,MST,MST
389,97141,2025-08-04,delivered,1527.61,web,paypal,standard,,487,332,,high,MST,MST
390,98018,2025-05-24,delivered,660.66,web,credit_card,standard,HOLIDAY15,484,484,,standard,PST,PST
391,93394,2025-06-12,delivered,166.43,web,apple_pay,express,,395,395,,standard,MST,MST
392,98149,2025-05-23,delivered,173.83,web,credit_card,standard,,620,979,,standard,EST,EST
393,90801,2025-02-05,delivered,1702.7,mobile_app,apple_pay,economy,,448,448,,standard,CST,CST
394,98949,2025-07-29,delivered,96.42,web,paypal,economy,,446,446,,standard,CST,CST
395,95476,2025-07-13,delivered,658.97,web,apple_pay,standard,,355,355,,standard,EST,EST
396,98173,2025-04-08,delivered,1657.72,mobile_app,credit_card,standard,,392,392,,standard,EST,EST
397,94523,2025-01-24,delivered,392.33,mobile_web,paypal,standard,,200,200,,medium,CST,CST
398,96436,2024-10-09,delivered,690.09,web,credit_card,economy,,944,944,,standard,Other,Other
399,95264,2025-07-08,delivered,832.17,web,apple_pay,express,,713,713,,medium,EST,EST
400,97316,2025-02-04,delivered,121.81,web,credit_card,standard,,623,623,Gift message: Happy Birthday!,standard,PST,PST
401,90816,2024-09-09,delivered,329.74,mobile_app,credit_card,economy,,827,827,,standard,EST,EST
402,90603,2024-12-15,delivered,228.61,mobile_app,credit_card,economy,,182,135,,standard,EST,EST
403,92471,2025-03-31,delivered,208.45,web,debit_card,express,HOLIDAY15,64,64,,standard,EST,EST
404,91595,2024-10-21,delivered,1791.04,web,paypal,economy,,756,756,,standard,CST,CST
405,98718,2025-02-27,delivered,1676.08,mobile_app,debit_card,standard,,928,740,,standard,PST,PST
406,92192,2025-01-25,delivered,295.07,web,apple_pay,economy,,858,858,,standard,Other,Other
407,99759,2025-05-23,delivered,390.03,mobile_web,credit_card,standard,,274,274,,medium,Other,Other
408,93369,2025-06-21,delivered,172.75,mobile_web,credit_card,standard,,178,178,,standard,CST,CST
409,91821,2025-05-23,delivered,3781.96,web,paypal,economy,,121,121,,standard,PST,PST
410,97897,2024-12-14,delivered,127.45,web,credit_card,economy,,120,187,,standard,EST,EST
411,96587,2025-04-19,delivered,104.11,mobile_app,credit_card,economy,,786,786,,standard,CST,CST
412,94982,2025-01-29,returned,1017.61,mobile_web,credit_card,economy,,899,899,,standard,Other,Other
413,95554,2025-07-20,delivered,311.12,web,credit_card,standard,,196,196,,standard,EST,EST
414,97192,2025-05-09,delivered,751.69,web,debit_card,economy,,286,286,,standard,EST,EST
415,92284,2025-09-04,processing,2867.99,mobile_web,credit_card,express,,905,905,,standard,CST,CST
416,99964,2025-01-26,delivered,173.93,web,paypal,economy,,364,364,,standard,CST,CST
417,99748,2024-10-16,delivered,906.94,mobile_web,apple_pay,economy,,852,852,,standard,PST,PST
418,96503,2025-05-24,delivered,211.13,mobile_web,credit_card,economy,,720,720,,standard,CST,CST
419,91995,2024-12-03,delivered,762.64,mobile_app,credit_card,economy,,992,992,,standard,EST,EST
420,96802,2025-03-06,delivered,2345.47,web,paypal,standard,SAVE20,479,479,,medium,EST,EST
421,90722,2024-09-13,delivered,290.49,mobile_app,credit_card,economy,,479,479,,standard,CST,CST
422,90306,2025-05-02,delivered,216.36,web,credit_card,economy,,645,645,Ring doorbell twice,standard,CST,CST
423,92577,2025-08-13,delivered,227.5,mobile_web,credit_card,express,,925,925,,standard,EST,EST
424,94626,2025-04-10,delivered,161.0,api,credit_card,standard,,23,23,,medium,EST,EST
425,98683,2025-01-09,delivered,344.78,web,apple_pay,standard,,485,259,,standard,PST,PST
426,97272,2025-08-25,delivered,296.82,mobile_app,debit_card,economy,,42,899,,standard,EST,EST
427,97427,2025-04-28,delivered,81.25,mobile_app,paypal,economy,,437,437,,standard,EST,EST
428,94255,2024-11-28,delivered,331.13,web,debit_card,economy,NEWUSER,308,989,,standard,MST,MST
429,93459,2025-05-13,delivered,193.16,web,paypal,economy,,143,143,,standard,CST,CST
430,93710,2024-09-28,delivered,219.21,mobile_web,debit_card,economy,,785,785,,standard,MST,MST
431,99877,2025-05-08,delivered,951.11,web,credit_card,express,,206,309,,standard,EST,EST
432,90401,2025-07-20,delivered,187.67,web,apple_pay,economy,,742,742,,standard,CST,CST
433,98671,2025-03-03,delivered,1719.87,web,credit_card,standard,,353,353,,standard,EST,EST
434,95787,2025-08-23,delivered,134.86,api,debit_card,express,,386,724,,standard,CST,CST
435,94386,2025-06-03,delivered,1829.28,mobile_app,credit_card,economy,,958,958,,standard,PST,PST
436,97253,2024-12-30,delivered,93.96,web,credit_card,overnight,,435,435,,medium,MST,MST
437,94867,2025-05-14,delivered,729.17,mobile_app,paypal,economy,,28,28,,standard,EST,EST
438,98735,2025-02-09,delivered,782.46,mobile_app,apple_pay,standard,,843,843,,standard,EST,EST
439,99007,2024-10-19,delivered,350.6,api,credit_card,economy,SAVE20,193,193,,standard,CST,CST
440,94217,2024-10-28,delivered,581.66,mobile_web,paypal,express,,155,155,,medium,CST,CST
441,92768,2024-09-21,delivered,159.21,mobile_web,credit_card,express,HOLIDAY15,408,408,,standard,PST,PST
442,95924,2024-09-18,delivered,1111.4,mobile_app,paypal,standard,SUMMER25,672,823,,standard,EST,EST
443,99124,2024-12-31,delivered,482.27,web,debit_card,standard,NEWUSER,466,466,,standard,MST,MST
444,92106,2025-03-14,delivered,416.99,web,debit_card,economy,,436,436,,standard,EST,EST
445,96230,2024-10-19,delivered,563.31,web,debit_card,standard,,382,382,,standard,EST,EST
446,96316,2024-10-11,delivered,277.02,api,paypal,economy,,184,545,,standard,MST,MST
447,97331,2024-12-04,delivered,544.18,web,credit_card,economy,WELCOME10,957,957,,standard,EST,EST
448,91315,2025-08-14,delivered,1976.75,web,paypal,standard,,446,446,,standard,EST,EST
449,97158,2025-03-31,delivered,219.24,mobile_app,debit_card,standard,,911,911,,standard,PST,PST
450,99091,2024-10-26,delivered,645.15,api,debit_card,economy,,25,25,,standard,PST,PST
451,91797,2025-02-01,delivered,339.33,web,credit_card,express,FREESHIP,37,37,,standard,CST,CST
452,92375,2025-02-27,delivered,5493.77,web,credit_card,standard,,87,87,,medium,EST,EST
453,99714,2025-01-26,delivered,868.19,mobile_web,paypal,economy,,354,706,,standard,CST,CST
454,91809,2025-05-22,delivered,774.61,web,debit_card,standard,,841,841,,standard,EST,EST
455,98544,2025-06-19,delivered,258.69,web,credit_card,standard,,742,742,,medium,PST,PST
456,94923,2025-06-01,delivered,112.14,mobile_app,debit_card,economy,,950,950,,standard,CST,CST
457,92472,2025-04-01,delivered,333.82,web,credit_card,standard,,739,739,,standard,EST,EST
458,98708,2025-02-13,delivered,503.95,web,paypal,express,,197,197,,high,CST,CST
459,94453,2025-04-20,delivered,73.16,mobile_app,google_pay,standard,,711,711,,medium,PST,PST
460,95148,2025-06-19,delivered,389.51,mobile_web,debit_card,economy,,765,765,,standard,MST,MST
461,93592,2025-06-13,delivered,2709.68,mobile_app,debit_card,standard,HOLIDAY15,695,695,,standard,CST,CST
462,95930,2024-11-03,returned,129.51,web,credit_card,economy,,673,673,,standard,MST,MST
463,91635,2025-08-13,delivered,579.97,web,credit_card,standard,,227,227,,standard,EST,EST
464,93911,2025-02-12,delivered,993.99,mobile_web,credit_card,standard,,624,603,,standard,EST,EST
465,99695,2025-05-16,delivered,55.28,mobile_app,credit_card,economy,,572,572,,standard,EST,EST
466,92581,2024-10-12,delivered,67.37,mobile_app,credit_card,standard,,761,761,,standard,CST,CST
467,96568,2025-07-24,delivered,137.13,mobile_app,credit_card,standard,,677,991,,medium,CST,CST
468,93252,2025-03-13,delivered,757.83,web,debit_card,standard,,766,379,,standard,EST,EST
469,97735,2025-05-01,delivered,132.07,mobile_app,credit_card,economy,,160,160,,standard,EST,EST
470,91308,2025-02-09,delivered,761.11,mobile_web,credit_card,standard,,24,24,,medium,EST,EST
471,99699,2025-09-03,processing,244.39,web,debit_card,economy,,385,135,,standard,EST,EST
472,94538,2024-12-21,delivered,197.4,web,credit_card,standard,HOLIDAY15,114,114,,standard,Other,Other
473,92360,2024-09-16,delivered,360.89,api,paypal,economy,,411,411,,standard,MST,MST
474,90735,2025-05-30,delivered,274.61,web,credit_card,standard,,789,789,,standard,EST,EST
475,91697,2025-01-25,delivered,141.0,web,apple_pay,express,,326,326,,high,CST,CST
476,95198,2024-11-27,delivered,365.08,mobile_web,credit_card,standard,,294,461,,standard,PST,PST
477,93370,2025-02-23,delivered,87.21,mobile_app,credit_card,express,,782,782,Leave in mailbox,high,EST,EST
478,98289,2025-02-23,delivered,52.89,api,credit_card,standard,,998,998,,medium,PST,PST
479,94309,2024-12-04,delivered,1440.84,mobile_app,credit_card,economy,,516,614,,standard,PST,PST
480,92487,2025-08-02,delivered,92.32,web,paypal,express,NEWUSER,583,583,,standard,EST,EST
481,96172,2025-01-22,delivered,3252.88,web,credit_card,economy,NEWUSER,670,670,,standard,PST,PST
482,97068,2024-10-12,delivered,232.59,mobile_app,paypal,economy,,741,180,,standard,EST,EST
483,91670,2025-05-28,delivered,5069.21,mobile_app,credit_card,economy,,67,212,,standard,CST,CST
484,91676,2025-01-24,delivered,1361.07,web,paypal,economy,,248,248,,standard,CST,CST
485,90366,2025-04-03,delivered,300.62,web,credit_card,economy,NEWUSER,894,164,,standard,PST,PST
486,97364,2025-08-20,delivered,1121.63,mobile_web,apple_pay,economy,SUMMER25,888,888,Deliver to back door,standard,PST,PST
487,96638,2025-05-12,delivered,489.64,web,apple_pay,standard,,905,905,,standard,PST,PST
488,94746,2025-01-21,delivered,145.57,mobile_app,credit_card,standard,,25,25,,standard,MST,MST
489,98442,2024-09-27,delivered,274.63,mobile_web,apple_pay,economy,,743,743,,standard,PST,PST
490,98057,2025-02-05,delivered,40.38,mobile_app,credit_card,economy,,439,439,,standard,Other,Other
491,95854,2024-12-20,delivered,237.71,mobile_app,debit_card,standard,,811,811,,standard,CST,CST
492,98683,2024-11-16,delivered,72.61,mobile_web,credit_card,overnight,,815,815,,medium,EST,EST
493,92058,2024-10-21,delivered,368.36,web,paypal,economy,,727,727,,standard,MST,MST
494,91119,2025-07-30,delivered,50.02,web,credit_card,economy,,807,807,,standard,CST,CST
495,92697,2025-07-21,delivered,683.28,web,credit_card,standard,SAVE20,296,296,,standard,EST,EST
496,90570,2025-02-27,delivered,689.43,mobile_app,credit_card,standard,,734,734,,medium,CST,CST
497,95312,2024-10-09,delivered,260.37,mobile_app,credit_card,standard,,762,132,,medium,MST,MST
498,99366,2025-05-19,delivered,541.87,web,credit_card,standard,,29,598,,standard,PST,PST
499,90393,2024-11-25,delivered,1417.08,mobile_app,debit_card,standard,,764,530,,standard,PST,PST
500,91221,2025-05-11,delivered,194.18,mobile_app,apple_pay,economy,,160,160,,standard,EST,EST
501,94522,2025-05-10,delivered,759.98,mobile_web,credit_card,economy,,664,664,,standard,CST,CST
502,99339,2025-04-23,delivered,159.47,web,paypal,economy,,351,351,Ring doorbell twice,standard,EST,EST
503,93161,2024-09-12,delivered,932.01,api,debit_card,standard,,123,123,,standard,CST,CST
504,95072,2024-09-23,delivered,242.09,mobile_web,credit_card,economy,,861,861,,standard,PST,PST
505,90415,2025-07-06,delivered,15.4,mobile_app,credit_card,economy,,373,373,,standard,EST,EST
506,91483,2025-01-11,delivered,268.03,mobile_web,paypal,economy,,567,867,,standard,MST,MST
507,99867,2024-12-07,delivered,166.45,api,credit_card,economy,,581,581,,standard,MST,MST
508,99652,2024-10-22,delivered,1366.63,web,debit_card,economy,,879,879,,standard,EST,EST
509,90049,2025-07-06,delivered,1013.27,mobile_web,credit_card,standard,NEWUSER,285,285,,standard,PST,PST
510,99519,2025-04-11,delivered,141.0,web,credit_card,standard,SAVE20,63,63,,standard,PST,PST
511,96391,2024-11-22,delivered,143.24,web,paypal,overnight,,903,903,,high,Other,Other
512,98680,2024-09-30,delivered,34.57,mobile_app,apple_pay,economy,,86,86,,standard,CST,CST
513,94547,2025-07-23,delivered,634.59,web,credit_card,economy,,10,10,,standard,Other,Other
514,95156,2025-06-28,delivered,894.32,web,credit_card,economy,,200,200,,standard,CST,CST
515,94888,2025-04-07,delivered,127.17,web,credit_card,standard,,417,417,,standard,EST,EST
516,96669,2024-11-23,delivered,877.5,api,debit_card,standard,,975,975,,standard,EST,EST
517,91396,2025-04-19,delivered,676.77,mobile_web,apple_pay,standard,,516,516,,standard,EST,EST
518,90299,2024-11-26,delivered,356.27,api,credit_card,economy,,327,522,,standard,MST,MST
519,93079,2025-07-16,delivered,58.56,mobile_app,apple_pay,economy,HOLIDAY15,97,454,,standard,CST,CST
520,97047,2025-08-07,delivered,109.93,mobile_app,apple_pay,standard,,112,112,,standard,CST,CST
521,26148,2024-12-03,delivered,456.58,mobile_app,credit_card,economy,,106,106,,standard,MST,MST
522,63874,2025-01-09,delivered,572.22,mobile_app,credit_card,express,,197,197,,medium,EST,EST
523,87592,2025-07-01,delivered,618.43,web,paypal,economy,,980,980,,standard,PST,PST
524,17512,2024-10-31,delivered,401.66,mobile_app,credit_card,express,,235,484,,medium,CST,CST
525,63808,2025-07-07,delivered,336.92,web,credit_card,economy,,745,745,,standard,CST,CST
526,45500,2025-08-19,delivered,38.41,web,paypal,economy,,428,428,,standard,CST,CST
527,79451,2025-04-23,delivered,127.65,mobile_web,debit_card,express,,144,786,,standard,CST,CST
528,24171,2024-09-05,delivered,91.23,web,paypal,economy,,263,263,,standard,Other,Other
529,65410,2024-12-20,delivered,402.37,api,credit_card,economy,,574,574,,standard,PST,PST
530,77049,2025-08-03,delivered,32.78,api,debit_card,economy,,77,77,,standard,EST,EST
531,85569,2024-10-30,delivered,2543.17,mobile_app,credit_card,economy,,995,800,,standard,CST,CST
532,64659,2024-10-24,delivered,60.08,web,credit_card,economy,,287,601,,standard,EST,EST
533,49773,2025-04-01,delivered,3198.47,api,credit_card,economy,,379,379,,standard,CST,CST
534,59427,2024-12-10,delivered,542.75,api,debit_card,express,,794,794,,standard,EST,EST
535,79512,2025-07-11,delivered,278.48,mobile_app,credit_card,economy,,576,576,,standard,MST,MST
536,55648,2024-11-10,delivered,157.4,web,credit_card,economy,,544,707,,standard,Other,Other
537,12430,2024-10-16,returned,43.49,web,credit_card,express,,805,805,,medium,MST,MST
538,84475,2025-05-18,delivered,399.6,mobile_app,credit_card,economy,,766,189,,standard,CST,CST
539,65162,2025-08-06,delivered,213.59,mobile_app,credit_card,economy,,995,995,,standard,CST,CST
540,64121,2024-09-14,delivered,518.35,api,debit_card,standard,WELCOME10,438,438,,standard,PST,PST
541,27254,2024-10-25,delivered,1229.76,mobile_web,credit_card,economy,,525,525,,standard,EST,EST
542,62710,2024-09-09,delivered,202.5,web,debit_card,standard,,335,335,,standard,EST,EST
543,41509,2025-01-21,delivered,622.37,mobile_web,credit_card,economy,,579,579,,standard,MST,MST
544,62098,2025-07-07,delivered,877.34,mobile_app,apple_pay,express,,872,872,,medium,PST,PST
545,18527,2025-07-07,delivered,412.15,mobile_app,credit_card,standard,,786,786,,medium,EST,EST
546,62627,2024-12-05,delivered,1737.52,mobile_app,debit_card,standard,,156,156,,standard,EST,EST
547,89953,2025-04-20,delivered,1041.92,web,credit_card,standard,,710,710,,standard,EST,EST
548,13856,2025-01-07,delivered,926.31,mobile_app,credit_card,economy,,639,20,,standard,PST,PST
549,88173,2024-09-10,returned,220.84,mobile_web,debit_card,economy,,877,877,,standard,PST,PST
550,42552,2024-11-10,delivered,780.81,mobile_web,debit_card,standard,,789,948,,standard,CST,CST
551,79660,2024-12-16,delivered,59.1,mobile_app,credit_card,standard,,792,792,,standard,EST,EST
552,72590,2024-09-24,delivered,167.95,mobile_app,credit_card,economy,,41,41,,standard,EST,EST
553,55361,2024-10-23,delivered,257.12,mobile_app,paypal,economy,,236,236,,standard,EST,EST
554,69075,2025-06-19,delivered,149.6,web,credit_card,economy,,942,942,,standard,MST,MST
555,80281,2025-02-14,delivered,76.82,mobile_web,paypal,standard,,855,27,,medium,EST,EST
556,42331,2025-03-27,delivered,510.51,web,credit_card,standard,,458,458,,standard,MST,MST
557,36162,2024-10-18,delivered,378.92,mobile_web,debit_card,economy,,993,993,,standard,MST,MST
558,63407,2025-06-20,delivered,647.62,web,apple_pay,economy,SAVE20,501,501,,standard,EST,EST
559,74627,2024-09-28,delivered,4573.58,mobile_web,credit_card,standard,,93,93,,medium,MST,MST
560,70982,2025-03-07,delivered,2124.49,mobile_web,credit_card,standard,HOLIDAY15,823,823,Deliver to back door,medium,Other,Other
561,73825,2025-02-25,delivered,1582.36,mobile_web,credit_card,express,,67,67,,medium,CST,CST
562,44846,2025-07-03,delivered,175.46,mobile_web,credit_card,economy,,660,897,,standard,CST,CST
563,75426,2025-01-22,delivered,478.87,mobile_web,paypal,express,,332,332,,medium,CST,CST
564,19616,2025-03-22,delivered,297.0,web,credit_card,economy,NEWUSER,712,712,,standard,MST,MST
565,53559,2025-04-22,returned,601.61,mobile_app,debit_card,standard,,758,758,,standard,EST,EST
566,10460,2024-10-16,delivered,138.38,web,debit_card,standard,,959,959,,standard,PST,PST
567,35966,2025-02-26,delivered,479.13,web,credit_card,economy,,948,948,,standard,MST,MST
568,39316,2025-03-18,delivered,1126.43,mobile_web,paypal,standard,,931,637,,standard,EST,EST
569,41693,2024-11-29,delivered,448.36,mobile_app,credit_card,economy,,36,36,,standard,PST,PST
570,65637,2025-04-30,delivered,453.8,mobile_web,credit_card,economy,,740,740,,standard,EST,EST
571,41084,2024-09-20,shipped,309.38,mobile_web,credit_card,express,,68,68,,medium,EST,EST
572,45895,2025-06-13,delivered,23.4,web,paypal,economy,,138,829,,standard,EST,EST
573,29003,2025-07-05,delivered,336.25,mobile_app,paypal,economy,,132,132,,standard,EST,EST
574,39860,2025-08-22,delivered,295.17,mobile_app,debit_card,express,,505,505,,standard,MST,MST
575,28181,2025-08-06,delivered,710.71,web,credit_card,express,,965,965,,medium,EST,EST
576,15855,2025-05-17,delivered,109.95,mobile_app,credit_card,standard,,630,630,,standard,CST,CST
577,58275,2025-03-25,delivered,339.2,mobile_app,paypal,express,,998,998,,standard,PST,PST
578,63457,2024-12-30,delivered,456.25,web,credit_card,express,,922,922,,standard,EST,EST
