order_id,product_id,quantity,unit_price,total_price,discount_amount,discount_rate,tax_amount,tax_rate,shipping_cost,product_variant,is_gift_wrapped,is_bulk_order,cross_sell_item
303,175,2,32.25,71.29,9.59,0.149,4.39,0.08,11.98,Standard,False,False,True
304,32,15,62.67,676.77,329.0,0.35,48.88,0.08,16.89,Standard,False,True,False
305,69,1,41.8,44.37,6.27,0.15,2.84,0.08,5.99,Standard,False,False,False
306,68,1,128.63,144.51,12.86,0.1,9.26,0.08,19.48,Standard,False,False,False
306,147,2,1980.83,3224.54,990.42,0.25,237.7,0.08,15.59,Standard,False,False,False
306,41,1,143.67,129.36,35.92,0.25,8.62,0.08,12.99,Standard,False,False,False
307,124,3,22.36,81.82,3.35,0.05,5.1,0.08,12.99,Standard,False,False,False
307,106,1,178.76,183.58,26.81,0.15,12.16,0.08,19.48,Standard,False,False,False
307,105,1,24.11,35.13,3.62,0.15,1.64,0.08,12.99,Standard,False,False,False
308,146,2,38.58,98.92,0.0,0.0,6.17,0.08,15.59,Standard,False,False,False
309,122,2,405.52,891.51,0.0,0.0,64.88,0.08,15.59,Standard,False,False,False
309,19,37,269.69,8621.39,1995.69,0.2,638.62,0.08,0.0,Standard,False,True,False
310,136,8,23.51,186.95,28.21,0.15,12.79,0.08,14.29,Standard,False,False,False
310,94,3,42.46,122.88,19.16,0.15,8.66,0.08,5.99,Standard,False,False,True
310,127,3,24.48,75.47,10.97,0.149,5.0,0.08,7.99,Standard,False,False,True
311,143,5,4.61,17.41,6.91,0.3,1.29,0.08,0.0,Standard,False,False,False
311,43,3,282.92,697.07,212.19,0.25,50.92,0.08,9.59,Standard,True,False,False
311,59,1,98.21,97.84,19.64,0.2,6.29,0.08,12.99,Standard,False,False,False
312,90,4,254.22,1051.31,50.84,0.05,77.28,0.08,7.99,Standard,False,False,False
312,142,1,178.82,174.62,22.68,0.127,12.49,0.08,5.99,Standard,True,False,True
313,10,1,83.35,76.52,12.5,0.15,5.67,0.08,0.0,Standard,False,False,False
314,94,7,39.98,248.41,55.98,0.2,17.91,0.08,6.59,Standard,False,False,False
314,127,1,23.74,29.14,4.16,0.175,1.57,0.08,7.99,Standard,False,False,True
314,49,1,24.46,35.22,3.88,0.159,1.65,0.08,12.99,Standard,True,False,True
314,171,1,396.79,336.99,99.2,0.25,23.81,0.08,15.59,Standard,False,False,False
314,136,2,22.57,52.75,8.31,0.184,2.95,0.08,12.99,Standard,False,False,True
315,120,2,11.7,21.47,3.51,0.15,1.59,0.08,0.0,Standard,False,False,False
315,137,1,49.83,66.81,0.0,0.0,3.99,0.08,12.99,Standard,False,False,False
316,81,15,28.53,357.03,106.99,0.25,25.68,0.08,10.39,Standard,False,True,False
316,167,1,81.78,89.89,4.09,0.05,6.21,0.08,5.99,Standard,True,False,False
317,56,8,169.42,1265.67,203.31,0.15,92.17,0.08,21.43,Standard,False,False,False
318,121,1,319.34,308.75,47.9,0.15,21.72,0.08,15.59,Standard,False,False,False
318,146,3,32.98,106.94,14.36,0.145,6.77,0.08,15.59,Standard,False,False,True
318,93,1,104.66,111.21,16.12,0.154,7.08,0.08,15.59,Standard,False,False,True
318,174,3,58.79,171.32,26.62,0.151,11.98,0.08,9.59,Standard,False,False,True
318,166,1,141.8,143.16,21.27,0.15,9.64,0.08,12.99,Standard,False,False,False
319,108,3,187.71,529.95,84.47,0.15,38.29,0.08,12.99,Standard,False,False,False
319,114,1,107.44,117.42,10.74,0.1,7.74,0.08,12.99,Standard,False,False,False
319,180,1,20.12,29.29,5.03,0.25,1.21,0.08,12.99,Standard,False,False,False
320,40,1,96.91,93.32,19.38,0.2,6.2,0.08,9.59,Standard,False,False,False
320,33,1,134.35,157.32,6.72,0.05,10.21,0.08,19.48,Standard,False,False,False
320,174,2,61.66,128.21,13.5,0.109,8.79,0.08,9.59,Standard,False,False,True
320,180,2,25.49,65.29,2.55,0.05,3.87,0.08,12.99,Standard,False,False,False
321,193,1,80.78,91.51,8.08,0.1,5.82,0.08,12.99,Standard,False,False,False
321,34,1,86.29,103.36,8.63,0.1,6.21,0.08,19.48,Standard,False,False,False
321,83,1,67.14,78.25,6.71,0.1,4.83,0.08,12.99,Standard,False,False,False
322,189,1,43.88,58.01,2.19,0.05,3.33,0.08,12.99,Standard,False,False,False
323,43,1,301.78,270.32,60.36,0.2,19.31,0.08,9.59,Standard,False,False,False
323,73,1,69.89,84.7,3.49,0.05,5.31,0.08,12.99,Standard,False,False,False
323,91,3,253.76,751.93,76.13,0.1,54.81,0.08,11.98,Standard,False,False,False
324,87,1,49.74,70.52,2.49,0.05,3.78,0.08,19.48,Standard,False,False,False
325,37,1,148.49,165.34,7.42,0.05,11.28,0.08,12.99,Standard,False,False,False
326,93,1,117.53,136.18,5.88,0.05,8.93,0.08,15.59,Standard,False,False,False
327,5,2,5.29,21.56,2.64,0.25,0.63,0.08,12.99,Standard,True,False,False
328,40,1,84.8,73.7,25.44,0.3,4.75,0.08,9.59,Standard,False,False,False
328,174,1,58.74,63.41,8.91,0.152,3.99,0.08,9.59,Standard,False,False,True
329,44,1,104.36,120.92,10.44,0.1,7.51,0.08,19.48,Standard,False,False,False
329,83,1,67.14,78.25,6.71,0.1,4.83,0.08,12.99,Standard,False,False,False
329,117,7,108.95,673.23,152.53,0.2,48.81,0.08,14.29,Standard,False,False,False
329,175,3,31.08,94.6,16.74,0.18,6.12,0.08,11.98,Standard,False,False,True
330,171,1,449.69,428.41,67.45,0.15,30.58,0.08,15.59,Standard,True,False,False
331,9,1,27.5,32.72,2.75,0.1,1.98,0.08,5.99,Standard,True,False,False
331,53,3,67.74,199.54,30.48,0.15,13.82,0.08,12.99,Standard,False,False,False
331,123,4,35.68,120.88,42.81,0.3,7.99,0.08,12.99,Standard,False,False,False
332,69,1,49.18,59.1,0.0,0.0,3.93,0.08,5.99,Standard,False,False,False
333,126,4,6.92,36.91,5.54,0.2,1.77,0.08,12.99,Standard,False,False,False
334,19,9,252.83,1843.15,568.87,0.25,136.53,0.08,0.0,Standard,False,False,False
335,181,18,41.37,579.85,223.4,0.3,41.7,0.08,16.89,Standard,False,True,False
335,51,3,42.76,130.66,19.33,0.151,8.72,0.08,12.99,Standard,False,False,True
336,149,1,167.14,161.42,25.07,0.15,11.37,0.08,7.99,Standard,False,False,False
337,122,1,324.42,295.89,64.88,0.2,20.76,0.08,15.59,Standard,False,False,False
337,146,3,30.98,96.17,18.32,0.197,5.97,0.08,15.59,Standard,False,False,True
338,143,10,3.95,25.58,15.79,0.4,1.9,0.08,0.0,Standard,False,True,False
338,132,7,19.85,141.83,20.84,0.15,9.45,0.08,14.29,Standard,False,False,False
338,123,1,48.42,62.67,2.42,0.05,3.68,0.08,12.99,Standard,False,False,False
338,80,1,26.53,40.21,1.33,0.05,2.02,0.08,12.99,Standard,False,False,False
339,58,1,15.87,24.28,0.79,0.05,1.21,0.08,7.99,Standard,False,False,False
340,32,7,72.31,424.27,126.54,0.25,30.37,0.08,14.29,Standard,False,False,False
340,123,1,50.97,68.04,0.0,0.0,4.08,0.08,12.99,Standard,False,False,False
340,137,1,49.83,66.81,0.0,0.0,3.99,0.08,12.99,Standard,False,False,False
341,60,1,15.21,19.96,2.28,0.15,1.03,0.08,5.99,Standard,True,False,False
342,84,20,110.42,1907.99,441.66,0.2,141.33,0.08,0.0,Standard,False,True,False
342,32,1,96.41,117.11,0.0,0.0,7.71,0.08,12.99,Standard,False,False,False
343,50,1,50.43,62.01,5.04,0.1,3.63,0.08,12.99,Standard,False,False,False
344,144,20,56.34,990.51,225.38,0.2,72.12,0.08,16.89,Standard,False,True,False
345,139,1,83.82,84.94,12.57,0.15,5.7,0.08,7.99,Standard,False,False,False
345,168,5,35.85,180.81,17.92,0.1,12.9,0.08,6.59,Standard,True,False,False
345,23,1,74.79,81.65,11.22,0.15,5.09,0.08,12.99,Standard,False,False,False
346,59,3,85.93,207.88,77.34,0.3,14.44,0.08,12.99,Standard,False,False,False
347,191,5,80.02,338.36,100.02,0.25,24.01,0.08,14.29,Standard,False,False,False
347,59,1,104.35,108.78,15.65,0.15,7.1,0.08,12.99,Standard,False,False,False
347,35,3,35.81,108.31,19.19,0.179,7.06,0.08,12.99,Standard,False,False,True
347,187,3,19.43,65.29,9.85,0.169,3.87,0.08,12.99,Standard,False,False,True
348,36,1,176.66,181.66,26.5,0.15,12.01,0.08,19.48,Standard,False,False,False
349,13,1,46.93,48.54,9.39,0.2,3.0,0.08,7.99,Standard,False,False,False
349,110,13,68.98,736.8,224.2,0.25,53.81,0.08,10.39,Standard,False,True,False
349,48,2,66.36,136.19,18.65,0.141,9.13,0.08,12.99,Standard,False,False,True
349,200,16,34.79,467.7,139.14,0.25,33.39,0.08,16.89,Standard,False,True,False
350,37,1,156.3,181.79,0.0,0.0,12.5,0.08,12.99,Standard,False,False,False
351,173,1,168.54,176.81,16.85,0.1,12.14,0.08,12.99,Standard,False,False,False
351,42,3,25.56,81.48,13.27,0.173,5.07,0.08,12.99,Standard,False,False,True
351,118,2,224.85,450.09,44.97,0.1,32.38,0.08,12.99,Standard,False,False,False
352,68,1,107.19,106.3,26.8,0.25,6.43,0.08,19.48,Standard,False,False,False
352,192,1,127.73,143.63,12.77,0.1,9.2,0.08,19.48,Standard,False,False,False
352,124,3,20.01,68.09,9.0,0.15,4.08,0.08,12.99,Standard,False,False,False
353,135,8,21.18,178.96,16.94,0.1,12.2,0.08,14.29,Standard,False,False,False
354,50,1,56.03,73.5,0.0,0.0,4.48,0.08,12.99,Standard,False,False,False
355,166,1,158.48,175.59,7.92,0.05,12.04,0.08,12.99,Standard,False,False,False
355,99,2,25.94,66.21,2.59,0.05,3.94,0.08,12.99,Standard,False,False,False
356,109,80,146.87,6979.36,5287.39,0.45,516.99,0.08,0.0,Standard,False,True,False
357,80,8,20.95,150.03,41.9,0.25,10.05,0.08,14.29,Standard,False,False,False
357,118,1,249.83,282.81,0.0,0.0,19.99,0.08,12.99,Standard,False,False,False
358,64,4,21.97,103.17,4.39,0.05,6.68,0.08,12.99,Standard,False,False,False
358,36,3,197.45,627.22,29.62,0.05,45.02,0.08,19.48,Standard,False,False,False
359,156,1,62.2,73.45,6.22,0.1,4.48,0.08,12.99,Standard,False,False,False
360,165,2,121.96,250.26,12.2,0.05,18.54,0.08,0.0,Standard,False,False,False
361,162,1,137.3,161.27,0.0,0.0,10.98,0.08,12.99,Standard,False,False,False
362,91,1,211.46,183.26,52.87,0.25,12.69,0.08,11.98,Standard,False,False,False
362,45,20,121.3,1859.33,727.78,0.3,135.85,0.08,25.33,Standard,False,True,False
362,74,3,57.69,143.82,51.92,0.3,9.69,0.08,12.99,Standard,False,False,False
363,48,1,65.63,73.24,9.84,0.15,4.46,0.08,12.99,Standard,False,False,False
363,83,1,63.41,71.2,9.51,0.15,4.31,0.08,12.99,Standard,True,False,False
364,156,10,48.38,382.62,145.13,0.3,27.09,0.08,16.89,Standard,False,True,False
364,69,1,44.26,49.01,4.43,0.1,3.19,0.08,5.99,Standard,False,False,False
364,121,1,338.13,344.25,33.81,0.1,24.35,0.08,15.59,Standard,False,False,False
365,80,1,26.53,40.21,1.33,0.05,2.02,0.08,12.99,Standard,False,False,False
366,24,3,355.49,992.0,159.97,0.15,72.52,0.08,12.99,Standard,False,False,False
366,165,1,112.54,106.54,13.89,0.123,7.89,0.08,0.0,Standard,False,False,True
366,76,3,119.02,356.26,39.22,0.11,25.43,0.08,12.99,Standard,False,False,True
367,155,1,55.96,54.4,5.6,0.1,4.03,0.08,0.0,Standard,False,False,False
367,93,2,101.97,197.11,35.86,0.176,13.45,0.08,15.59,Standard,False,False,True
368,114,1,101.47,106.14,15.22,0.15,6.9,0.08,12.99,Standard,False,False,False
369,112,1,326.23,312.47,48.93,0.15,22.18,0.08,12.99,Standard,False,False,False
369,184,2,338.32,622.12,112.63,0.166,45.12,0.08,12.99,Standard,False,False,True
370,78,3,317.72,942.06,95.32,0.1,68.63,0.08,15.59,Standard,False,False,False
371,5,1,7.05,20.6,0.0,0.0,0.56,0.08,12.99,Standard,False,False,False
372,93,2,105.16,208.67,31.55,0.15,14.3,0.08,15.59,Standard,False,False,False
373,46,1,206.77,232.9,0.0,0.0,16.54,0.08,9.59,Standard,False,False,False
374,106,3,199.79,634.45,29.97,0.05,45.55,0.08,19.48,Standard,False,False,False
375,52,1,13.74,20.83,0.0,0.0,1.1,0.08,5.99,Standard,False,False,False
376,174,1,55.39,57.45,11.08,0.2,3.55,0.08,9.59,Standard,False,False,False
376,144,8,59.87,453.94,71.84,0.15,32.57,0.08,14.29,Standard,False,False,False
376,43,1,301.78,270.32,60.36,0.2,19.31,0.08,9.59,Standard,False,False,False
377,11,4,121.86,354.17,170.61,0.35,25.35,0.08,11.98,Standard,False,False,False
378,107,3,322.27,1004.93,48.34,0.05,73.48,0.08,12.99,Standard,False,False,False
379,94,1,42.48,44.99,6.37,0.15,2.89,0.08,5.99,Standard,False,False,False
379,127,2,25.3,56.02,6.12,0.121,3.56,0.08,7.99,Standard,False,False,True
380,177,10,30.39,230.21,106.36,0.35,15.8,0.08,16.89,Standard,False,True,False
381,190,19,81.72,1190.69,465.79,0.3,86.95,0.08,16.89,Standard,False,True,False
381,117,1,122.57,132.13,12.26,0.1,8.83,0.08,12.99,Standard,True,False,False
381,18,6,17.73,88.98,37.24,0.35,5.53,0.08,14.29,Standard,False,False,False
381,10,26,68.64,1349.23,535.41,0.3,99.94,0.08,0.0,Standard,False,True,False
382,173,4,149.82,530.75,119.85,0.2,38.35,0.08,12.99,Standard,False,False,False
382,42,1,27.63,39.67,2.93,0.106,1.98,0.08,12.99,Standard,False,False,True
383,50,3,53.23,176.83,7.98,0.05,12.14,0.08,12.99,Standard,False,False,False
384,193,1,89.76,109.93,0.0,0.0,7.18,0.08,12.99,Standard,False,False,False
385,74,1,82.41,101.99,0.0,0.0,6.59,0.08,12.99,Standard,False,False,False
386,96,1,206.2,235.69,0.0,0.0,16.5,0.08,12.99,Standard,False,False,False
386,165,3,110.44,307.8,46.31,0.14,22.8,0.08,0.0,Standard,False,False,True
387,48,1,57.91,59.9,14.48,0.25,3.47,0.08,12.99,Standard,False,False,False
387,5,3,5.99,29.49,2.7,0.15,1.22,0.08,12.99,Standard,False,False,False
387,82,1,170.14,184.86,17.01,0.1,12.25,0.08,19.48,Standard,False,False,False
388,164,1,124.47,140.7,6.22,0.05,9.46,0.08,12.99,Standard,False,False,False
389,17,6,192.41,956.52,288.61,0.25,69.27,0.08,21.43,Standard,False,False,False
389,33,3,115.13,323.14,64.21,0.186,22.49,0.08,19.48,Standard,False,False,True
389,125,2,128.18,247.95,44.82,0.175,16.92,0.08,19.48,Standard,False,False,True
390,189,12,32.33,310.21,116.4,0.3,21.73,0.08,16.89,Standard,True,True,False
390,137,1,37.37,43.26,9.34,0.25,2.24,0.08,12.99,Standard,False,False,False
390,2,1,106.57,99.31,26.64,0.25,6.39,0.08,12.99,Standard,False,False,False
390,59,3,85.93,207.88,77.34,0.3,14.44,0.08,12.99,Standard,True,False,False
391,129,2,77.05,166.43,0.0,0.0,12.33,0.08,0.0,Standard,False,False,False
392,68,1,142.92,173.83,0.0,0.0,11.43,0.08,19.48,Standard,False,False,False
393,136,8,20.74,148.72,41.49,0.25,9.96,0.08,14.29,Standard,False,False,False
393,127,2,23.46,49.28,8.68,0.185,3.06,0.08,7.99,Standard,False,False,True
393,94,3,42.85,125.01,18.34,0.143,8.82,0.08,5.99,Standard,False,False,True
393,16,1,24.04,41.55,3.61,0.15,1.63,0.08,19.48,Standard,False,False,False
393,191,5,80.02,338.36,100.02,0.25,24.01,0.08,14.29,Standard,False,False,False
393,91,9,169.17,999.78,609.01,0.4,73.08,0.08,13.18,Standard,False,False,False
394,128,6,6.36,41.07,13.35,0.35,1.98,0.08,14.29,Standard,False,False,False
394,67,7,2.94,28.73,7.2,0.35,1.07,0.08,14.29,Standard,False,False,False
394,4,1,14.02,26.62,1.4,0.1,1.01,0.08,12.99,Standard,False,False,False
395,78,3,264.76,658.97,198.57,0.25,47.66,0.08,15.59,Standard,False,False,False
396,81,90,24.73,1572.58,778.87,0.35,115.72,0.08,10.39,Standard,False,True,False
396,51,1,50.35,67.37,0.0,0.0,4.03,0.08,12.99,Standard,False,False,False
396,47,1,16.45,17.77,0.0,0.0,1.32,0.08,0.0,Standard,False,False,False
397,85,5,28.76,138.53,28.76,0.2,9.2,0.08,14.29,Standard,False,False,False
397,29,1,189.11,199.4,18.91,0.1,13.62,0.08,15.59,Standard,False,False,False
397,155,1,55.96,54.4,5.6,0.1,4.03,0.08,0.0,Standard,False,False,False
398,163,44,11.83,382.3,182.18,0.35,27.07,0.08,16.89,Standard,False,True,False
398,144,8,42.26,233.36,135.23,0.4,16.23,0.08,14.29,Standard,False,False,False
398,38,1,66.93,74.43,10.04,0.15,4.55,0.08,12.99,Standard,False,False,False
399,150,1,707.58,665.15,106.14,0.15,48.12,0.08,15.59,Standard,False,False,False
399,174,2,57.47,112.63,19.53,0.17,7.63,0.08,9.59,Standard,False,False,True
399,47,1,13.98,12.84,2.1,0.15,0.95,0.08,0.0,Standard,False,False,False
399,16,1,24.04,41.55,3.61,0.15,1.63,0.08,19.48,Standard,False,False,False
400,95,8,14.53,121.81,11.63,0.1,8.37,0.08,8.79,Standard,False,False,False
401,172,3,149.17,329.74,156.63,0.35,23.27,0.08,15.59,Standard,False,False,False
402,140,2,98.62,228.61,0.0,0.0,15.78,0.08,15.59,Standard,False,False,False
403,81,6,34.24,208.45,20.54,0.1,14.79,0.08,8.79,Standard,False,False,False
404,192,18,113.54,1791.04,408.73,0.2,130.79,0.08,25.33,Standard,False,True,False
405,78,1,264.76,230.05,66.19,0.25,15.89,0.08,15.59,Standard,False,False,False
405,146,3,34.57,115.96,10.78,0.104,7.43,0.08,15.59,Standard,False,False,True
405,107,1,305.31,309.75,30.53,0.1,21.98,0.08,12.99,Standard,False,False,False
405,174,1,61.21,68.02,7.1,0.116,4.33,0.08,9.59,Standard,True,False,True
405,27,3,341.07,952.3,153.48,0.15,69.58,0.08,12.99,Standard,False,False,False
406,157,1,132.42,156.0,0.0,0.0,10.59,0.08,12.99,Standard,False,False,False
406,190,1,116.74,139.07,0.0,0.0,9.34,0.08,12.99,Standard,False,False,False
407,15,4,22.7,86.52,22.7,0.25,5.45,0.08,12.99,Standard,False,False,False
407,51,6,35.24,174.16,63.44,0.3,11.84,0.08,14.29,Standard,False,False,False
407,114,1,113.41,129.35,5.67,0.05,8.62,0.08,12.99,Standard,False,False,False
408,192,1,141.92,172.75,0.0,0.0,11.35,0.08,19.48,Standard,False,False,False
409,42,1,30.91,46.37,0.0,0.0,2.47,0.08,12.99,Standard,False,False,False
409,44,15,92.77,1227.6,278.3,0.2,89.06,0.08,25.33,Standard,False,True,False
409,165,26,102.7,2307.14,534.06,0.2,170.9,0.08,0.0,Standard,False,True,False
409,94,4,47.48,200.85,9.5,0.05,14.43,0.08,5.99,Standard,False,False,False
410,181,1,56.14,70.59,2.81,0.05,4.27,0.08,12.99,Standard,True,False,False
410,138,3,18.31,56.86,9.67,0.176,3.62,0.08,7.99,Standard,False,False,True
411,132,5,17.51,85.22,21.89,0.25,5.25,0.08,14.29,Standard,False,False,False
411,5,1,6.21,18.89,0.74,0.12,0.44,0.08,12.99,Standard,False,False,True
412,103,1,165.99,194.86,0.0,0.0,13.28,0.08,15.59,Standard,False,False,False
412,116,5,167.48,822.75,83.74,0.1,60.29,0.08,8.79,Standard,True,False,False
413,84,1,138.02,149.06,0.0,0.0,11.04,0.08,0.0,Standard,False,False,False
413,193,1,89.76,109.93,0.0,0.0,7.18,0.08,12.99,Standard,False,False,False
413,126,5,7.78,52.13,3.89,0.1,2.8,0.08,14.29,Standard,False,False,False
414,108,3,187.71,529.95,84.47,0.15,38.29,0.08,12.99,Standard,False,False,False
414,7,1,35.24,47.25,3.52,0.1,2.54,0.08,12.99,Standard,False,False,False
414,12,3,58.64,174.49,26.39,0.15,11.96,0.08,12.99,Standard,False,False,False
415,147,1,2641.11,2867.99,0.0,0.0,211.29,0.08,15.59,Standard,False,False,False
416,167,5,51.65,173.93,103.3,0.4,12.4,0.08,6.59,Standard,False,False,False
417,125,1,108.74,101.69,32.62,0.3,6.09,0.08,19.48,Standard,False,False,False
417,17,3,206.95,560.39,120.01,0.193,40.07,0.08,19.48,Standard,False,False,True
417,33,2,121.48,244.86,34.26,0.141,16.69,0.08,19.48,Standard,False,False,True
418,46,1,196.43,211.13,9.82,0.05,14.93,0.08,9.59,Standard,False,False,False
419,35,1,32.7,39.48,8.18,0.25,1.96,0.08,12.99,Standard,False,False,False
419,196,10,93.42,723.16,280.27,0.3,52.32,0.08,16.89,Standard,True,True,False
420,20,7,27.01,177.63,37.81,0.2,12.1,0.08,14.29,Standard,False,False,False
420,192,18,99.34,1377.2,536.46,0.3,100.14,0.08,25.33,Standard,False,True,False
420,193,1,67.32,67.52,16.83,0.25,4.04,0.08,12.99,Standard,False,False,False
420,184,2,365.29,723.12,73.06,0.1,52.6,0.08,12.99,Standard,False,False,False
421,69,5,31.97,118.79,55.94,0.35,8.31,0.08,6.59,Standard,False,False,False
421,35,1,35.87,44.86,6.36,0.177,2.36,0.08,12.99,Standard,False,False,True
421,48,2,63.79,126.84,22.17,0.174,8.43,0.08,12.99,Standard,False,False,True
422,93,1,123.72,149.21,0.0,0.0,9.9,0.08,15.59,Standard,False,False,False
422,155,1,62.18,67.15,0.0,0.0,4.97,0.08,0.0,Standard,False,False,False
423,14,1,206.54,227.5,10.33,0.05,15.7,0.08,15.59,Standard,True,False,False
424,182,1,168.3,161.0,33.66,0.2,10.77,0.08,15.59,Standard,False,False,False
425,53,6,63.75,344.78,76.5,0.2,24.48,0.08,14.29,Standard,False,False,False
426,87,5,47.12,250.45,23.56,0.1,16.96,0.08,21.43,Standard,False,False,False
426,42,1,30.91,46.37,0.0,0.0,2.47,0.08,12.99,Standard,False,False,False
427,185,1,63.2,81.25,0.0,0.0,5.06,0.08,12.99,Standard,False,False,False
428,110,4,68.98,231.5,68.98,0.25,16.56,0.08,7.99,Standard,False,False,False
428,44,1,92.77,99.63,18.55,0.2,5.94,0.08,19.48,Standard,True,False,False
429,166,1,166.82,193.16,0.0,0.0,13.35,0.08,12.99,Standard,False,False,False
430,9,3,29.03,95.35,4.35,0.05,6.62,0.08,5.99,Standard,False,False,False
430,2,1,120.78,123.86,18.12,0.15,8.21,0.08,12.99,Standard,False,False,False
431,68,1,100.04,95.11,30.01,0.3,5.6,0.08,19.48,Standard,False,False,False
431,64,1,19.66,31.04,2.95,0.15,1.34,0.08,12.99,Standard,False,False,False
431,8,9,111.2,824.96,250.21,0.25,60.05,0.08,14.29,Standard,False,False,False
432,127,1,28.78,39.07,0.0,0.0,2.3,0.08,7.99,Standard,False,False,False
432,5,1,6.12,18.72,0.81,0.133,0.42,0.08,12.99,Standard,False,False,True
432,94,3,43.72,129.88,16.43,0.125,9.18,0.08,5.99,Standard,False,False,True
433,90,14,173.94,1719.87,852.31,0.35,126.63,0.08,10.39,Standard,False,True,False
434,3,6,26.39,134.86,39.59,0.25,9.5,0.08,6.59,Standard,False,False,False
435,141,6,178.94,1065.0,107.36,0.1,77.3,0.08,21.43,Standard,False,False,False
435,57,1,815.57,764.28,122.33,0.15,55.46,0.08,15.59,Standard,False,False,False
436,143,1,4.61,3.48,1.38,0.3,0.26,0.08,0.0,Standard,False,False,False
436,9,4,24.45,90.48,19.56,0.2,6.26,0.08,5.99,Standard,False,False,False
437,187,1,23.38,38.24,0.0,0.0,1.87,0.08,12.99,Standard,False,False,False
437,25,8,105.61,690.93,211.22,0.25,50.69,0.08,6.59,Standard,False,False,False
438,171,1,476.14,478.4,47.61,0.1,34.28,0.08,15.59,Standard,False,False,False
438,25,4,98.57,304.06,118.28,0.3,22.08,0.08,5.99,Standard,False,False,False
439,37,2,156.3,350.6,0.0,0.0,25.01,0.08,12.99,Standard,False,False,False
440,149,1,186.8,199.65,9.34,0.05,14.2,0.08,7.99,Standard,False,False,False
440,170,1,283.4,310.25,14.17,0.05,21.54,0.08,19.48,Standard,False,False,False
440,97,1,57.28,71.76,2.86,0.05,4.35,0.08,12.99,Standard,False,False,False
441,167,1,60.26,51.54,18.08,0.3,3.37,0.08,5.99,Standard,False,False,False
441,35,3,35.69,107.67,19.42,0.181,7.01,0.08,12.99,Standard,False,False,True
442,101,8,190.38,1077.96,533.06,0.35,79.2,0.08,8.79,Standard,False,False,False
442,187,1,21.04,33.44,2.1,0.1,1.52,0.08,12.99,Standard,False,False,False
443,28,1,508.37,482.27,76.26,0.15,34.57,0.08,15.59,Standard,False,False,False
444,43,1,377.22,416.99,0.0,0.0,30.18,0.08,9.59,Standard,False,False,False
445,119,3,92.98,249.0,55.79,0.2,17.85,0.08,7.99,Standard,False,False,False
445,83,1,63.41,71.2,9.51,0.15,4.31,0.08,12.99,Standard,False,False,False
445,100,10,5.07,37.74,25.33,0.5,2.03,0.08,10.39,Standard,False,True,False
445,160,2,21.56,52.57,6.47,0.15,2.93,0.08,12.99,Standard,False,False,False
445,158,8,21.38,152.8,42.75,0.25,10.26,0.08,14.29,Standard,False,False,False
446,12,1,58.64,66.82,8.8,0.15,3.99,0.08,12.99,Standard,False,False,False
446,127,8,25.9,210.2,20.72,0.1,14.92,0.08,8.79,Standard,False,False,False
447,40,3,90.86,230.37,68.14,0.25,16.35,0.08,9.59,Standard,False,False,False
447,75,1,110.8,125.66,5.54,0.05,8.42,0.08,11.98,Standard,False,False,False
447,146,2,32.83,75.94,9.78,0.149,4.47,0.08,15.59,Standard,False,False,True
447,93,1,105.21,112.21,15.74,0.15,7.16,0.08,15.59,Standard,False,False,True
448,171,2,529.05,1158.34,0.0,0.0,84.65,0.08,15.59,Standard,False,False,False
448,17,4,205.23,728.76,164.19,0.2,52.54,0.08,19.48,Standard,False,False,False
448,1,1,83.01,89.65,0.0,0.0,6.64,0.08,0.0,Standard,False,False,False
449,83,4,59.68,219.24,47.74,0.2,15.28,0.08,12.99,Standard,False,False,False
450,81,16,22.82,247.03,146.07,0.4,17.53,0.08,10.39,Standard,False,True,False
450,182,1,199.85,220.64,9.99,0.05,15.19,0.08,15.59,Standard,False,False,False
450,71,1,12.67,25.99,0.63,0.05,0.96,0.08,12.99,Standard,False,False,False
450,2,1,134.99,151.49,6.75,0.05,10.26,0.08,12.99,Standard,False,False,False
451,24,1,355.49,339.33,53.32,0.15,24.17,0.08,12.99,Standard,False,False,False
452,6,54,97.4,3992.04,1577.96,0.3,294.55,0.08,15.58,Standard,True,True,False
452,68,6,92.9,412.72,195.09,0.35,28.98,0.08,21.43,Standard,False,False,False
452,73,1,66.21,77.35,6.62,0.1,4.77,0.08,12.99,Standard,False,False,False
452,89,6,100.62,521.59,120.74,0.2,38.64,0.08,0.0,Standard,False,False,False
452,135,38,16.47,490.07,187.77,0.3,35.05,0.08,16.89,Standard,False,True,False
453,75,3,110.8,353.02,16.62,0.05,25.26,0.08,11.98,Standard,False,False,False
453,95,1,13.73,20.59,2.06,0.15,0.93,0.08,7.99,Standard,False,False,False
453,156,10,55.29,494.58,110.58,0.2,35.38,0.08,16.89,Standard,True,True,False
454,149,4,186.8,774.61,37.36,0.05,56.79,0.08,7.99,Standard,False,False,False
455,12,1,62.09,73.34,6.21,0.1,4.47,0.08,12.99,Standard,False,False,False
455,187,3,20.4,70.65,7.81,0.128,4.27,0.08,12.99,Standard,False,False,True
455,97,2,53.29,114.7,12.39,0.116,7.53,0.08,12.99,Standard,False,False,True
456,155,1,62.18,67.15,0.0,0.0,4.97,0.08,0.0,Standard,False,False,False
456,146,1,32.4,44.99,5.19,0.16,2.18,0.08,15.59,Standard,True,False,True
