order_id,user_id,order_date,order_time,order_datetime,status,total_amount,order_source,payment_method,shipping_method,promo_code,shipping_address_id,billing_address_id,customer_notes,order_priority,timezone,shipping_region
191,75,2025-04-21 00:00:00,19:32:34,2025-04-21T19:32:34,delivered,1409.93,web,paypal,economy,,714,714,,standard,MST,MST
192,6,2024-09-14 00:00:00,17:31:45,2024-09-14T17:31:45,delivered,166.7,mobile_web,credit_card,express,SUMMER25,365,365,,standard,PST,PST
193,46,2025-06-04 00:00:00,09:36:19,2025-06-04T09:36:19,returned,189.51,mobile_app,credit_card,economy,,179,179,,standard,MST,MST
194,86,2025-06-03 00:00:00,09:30:52,2025-06-03T09:30:52,delivered,1252.2,mobile_app,credit_card,express,,474,474,,standard,EST,EST
195,36,2025-01-18 00:00:00,22:01:23,2025-01-18T22:01:23,delivered,886.85,mobile_app,apple_pay,economy,SAVE20,844,844,,standard,Other,Other
196,8,2025-04-12 00:00:00,14:21:43,2025-04-12T14:21:43,delivered,172.88,web,debit_card,express,NEWUSER,833,833,,standard,PST,PST
197,10,2025-04-10 00:00:00,14:07:26,2025-04-10T14:07:26,delivered,46.93,web,credit_card,express,,95,850,,standard,PST,PST
198,43,2024-10-29 00:00:00,18:37:19,2024-10-29T18:37:19,delivered,424.12,mobile_web,paypal,economy,,947,947,,standard,CST,CST
199,41,2025-04-10 00:00:00,21:50:57,2025-04-10T21:50:57,delivered,279.4,web,credit_card,express,SUMMER25,363,363,,medium,CST,CST
200,26,2024-11-16 00:00:00,22:46:55,2024-11-16T22:46:55,delivered,1100.52,mobile_app,credit_card,economy,,632,632,Rush delivery needed,standard,EST,EST
201,1,2025-06-12,18:54:05,2025-06-12T00:00:00,delivered,3308.74,mobile_app,credit_card,express,,462,462,,medium,PST,PST
202,1,2025-06-14,18:54:05,2025-06-14T00:00:00,delivered,731.07,mobile_app,credit_card,express,,462,462,,medium,PST,PST
203,1,2025-05-30,18:54:05,2025-05-30T00:00:00,delivered,596.23,mobile_app,credit_card,express,,462,462,,medium,PST,PST
204,1,2025-06-01,18:54:05,2025-06-01T00:00:00,delivered,1206.69,mobile_app,credit_card,express,,462,462,,medium,PST,PST
205,2,2025-06-11,14:16:41,2025-06-11T00:00:00,delivered,1086.88,web,debit_card,standard,,419,419,,standard,MST,MST
206,2,2025-05-21,14:16:41,2025-05-21T00:00:00,delivered,1443.93,web,debit_card,standard,,419,419,,standard,MST,MST
207,2,2025-06-08,14:16:41,2025-06-08T00:00:00,delivered,1232.18,web,debit_card,standard,,419,419,,standard,MST,MST
208,2,2025-05-14,14:16:41,2025-05-14T00:00:00,delivered,917.74,web,debit_card,standard,,419,419,,standard,MST,MST
209,2,2025-06-08,14:16:41,2025-06-08T00:00:00,delivered,350.07,web,debit_card,standard,,419,419,,standard,MST,MST
210,2,2025-05-29,14:16:41,2025-05-29T00:00:00,delivered,1662.31,web,debit_card,standard,,419,419,,standard,MST,MST
211,2,2025-05-29,14:16:41,2025-05-29T00:00:00,delivered,892.58,web,debit_card,standard,,419,419,,standard,MST,MST
212,3,2025-08-09,21:04:28,2025-08-09T00:00:00,delivered,141.85,web,credit_card,standard,,911,911,,standard,EST,EST
213,3,2025-08-01,21:04:28,2025-08-01T00:00:00,delivered,1390.56,web,credit_card,standard,,911,911,,standard,EST,EST
214,3,2025-08-03,21:04:28,2025-08-03T00:00:00,delivered,312.38,web,credit_card,standard,,911,911,,standard,EST,EST
215,3,2025-07-24,21:04:28,2025-07-24T00:00:00,delivered,1836.09,web,credit_card,standard,,911,911,,standard,EST,EST
216,3,2025-08-17,21:04:28,2025-08-17T00:00:00,delivered,1397.77,web,credit_card,standard,,911,911,,standard,EST,EST
217,3,2025-08-18,21:04:28,2025-08-18T00:00:00,delivered,65.84,web,credit_card,standard,,911,911,,standard,EST,EST
218,5,2025-02-01,17:23:24,2025-02-01T00:00:00,delivered,126.5,api,debit_card,economy,,405,978,,standard,EST,EST
219,5,2025-01-28,17:23:24,2025-01-28T00:00:00,delivered,282.26,api,debit_card,economy,,405,978,,standard,EST,EST
220,5,2025-01-24,17:23:24,2025-01-24T00:00:00,delivered,543.53,api,debit_card,economy,,405,978,,standard,EST,EST
221,5,2025-01-28,17:23:24,2025-01-28T00:00:00,delivered,382.88,api,debit_card,economy,,405,978,,standard,EST,EST
222,5,2025-02-16,17:23:24,2025-02-16T00:00:00,delivered,189.12,api,debit_card,economy,,405,978,,standard,EST,EST
223,5,2025-02-13,17:23:24,2025-02-13T00:00:00,delivered,370.42,api,debit_card,economy,,405,978,,standard,EST,EST
224,6,2025-04-26,18:33:24,2025-04-26T00:00:00,delivered,949.72,web,debit_card,standard,,776,776,,standard,CST,CST
225,6,2025-05-03,18:33:24,2025-05-03T00:00:00,delivered,1054.44,web,debit_card,standard,,776,776,,standard,CST,CST
226,6,2025-05-07,18:33:24,2025-05-07T00:00:00,delivered,293.43,web,debit_card,standard,,776,776,,standard,CST,CST
227,7,2024-11-02,16:29:04,2024-11-02T00:00:00,delivered,3328.09,mobile_app,apple_pay,standard,,870,870,,medium,EST,EST
228,7,2024-11-15,16:29:04,2024-11-15T00:00:00,delivered,909.99,mobile_app,apple_pay,standard,,870,870,,medium,EST,EST
229,7,2024-11-20,16:29:04,2024-11-20T00:00:00,delivered,1213.13,mobile_app,apple_pay,standard,,870,870,,medium,EST,EST
230,7,2024-11-26,16:29:04,2024-11-26T00:00:00,delivered,157.78,mobile_app,apple_pay,standard,,870,870,,medium,EST,EST
231,7,2024-11-19,16:29:04,2024-11-19T00:00:00,delivered,375.48,mobile_app,apple_pay,standard,,870,870,,medium,EST,EST
232,7,2024-11-15,16:29:04,2024-11-15T00:00:00,delivered,411.25,mobile_app,apple_pay,standard,,870,870,,medium,EST,EST
233,7,2024-11-15,16:29:04,2024-11-15T00:00:00,delivered,301.86,mobile_app,apple_pay,standard,,870,870,,medium,EST,EST
234,7,2024-11-23,16:29:04,2024-11-23T00:00:00,delivered,869.43,mobile_app,apple_pay,standard,,870,870,,medium,EST,EST
235,11,2025-08-03,08:35:36,2025-08-03T00:00:00,delivered,3221.16,web,debit_card,standard,,937,937,,standard,EST,EST
236,11,2025-08-01,08:35:36,2025-08-01T00:00:00,delivered,1134.61,web,debit_card,standard,,937,937,,standard,EST,EST
237,11,2025-07-18,08:35:36,2025-07-18T00:00:00,delivered,1122.8,web,debit_card,standard,,937,937,,standard,EST,EST
238,11,2025-07-24,08:35:36,2025-07-24T00:00:00,delivered,371.25,web,debit_card,standard,,937,937,,standard,EST,EST
239,11,2025-08-01,08:35:36,2025-08-01T00:00:00,delivered,500.07,web,debit_card,standard,,937,937,,standard,EST,EST
240,13,2024-11-07,13:28:02,2024-11-07T00:00:00,delivered,584.18,mobile_app,debit_card,economy,,791,698,,standard,CST,CST
241,13,2024-11-11,13:28:02,2024-11-11T00:00:00,delivered,246.65,mobile_app,debit_card,economy,,791,698,,standard,CST,CST
242,13,2024-11-30,13:28:02,2024-11-30T00:00:00,delivered,1030.53,mobile_app,debit_card,economy,,791,698,,standard,CST,CST
243,13,2024-11-28,13:28:02,2024-11-28T00:00:00,delivered,77.1,mobile_app,debit_card,economy,,791,698,,standard,CST,CST
244,13,2024-11-01,13:28:02,2024-11-01T00:00:00,delivered,521.58,mobile_app,debit_card,economy,,791,698,,standard,CST,CST
245,13,2024-11-23,13:28:02,2024-11-23T00:00:00,delivered,1742.77,mobile_app,debit_card,economy,,791,698,,standard,CST,CST
246,15,2025-02-27,13:46:30,2025-02-27T00:00:00,delivered,20.1,mobile_app,apple_pay,standard,,268,268,,medium,EST,EST
247,15,2025-03-23,13:46:30,2025-03-23T00:00:00,delivered,1122.75,mobile_app,apple_pay,standard,,268,268,,medium,EST,EST
248,15,2025-02-26,13:46:30,2025-02-26T00:00:00,delivered,107.33,mobile_app,apple_pay,standard,,268,268,,medium,EST,EST
249,15,2025-03-17,13:46:30,2025-03-17T00:00:00,delivered,3934.28,mobile_app,apple_pay,standard,,268,268,,medium,EST,EST
250,15,2025-02-27,13:46:30,2025-02-27T00:00:00,delivered,15149.47,mobile_app,apple_pay,standard,,268,268,,medium,EST,EST
251,15,2025-03-06,13:46:30,2025-03-06T00:00:00,delivered,2998.86,mobile_app,apple_pay,standard,,268,268,,medium,EST,EST
252,15,2025-03-01,13:46:30,2025-03-01T00:00:00,delivered,1162.62,mobile_app,apple_pay,standard,,268,268,,medium,EST,EST
253,15,2025-03-09,13:46:30,2025-03-09T00:00:00,delivered,883.72,mobile_app,apple_pay,standard,,268,268,,medium,EST,EST
254,17,2025-06-04,22:23:28,2025-06-04T00:00:00,delivered,948.6,web,apple_pay,standard,HOLIDAY15,484,484,,standard,PST,PST
255,17,2025-06-11,22:23:28,2025-06-11T00:00:00,delivered,862.73,web,apple_pay,standard,HOLIDAY15,484,484,,standard,PST,PST
256,17,2025-06-23,22:23:28,2025-06-23T00:00:00,delivered,315.32,web,apple_pay,standard,HOLIDAY15,484,484,,standard,PST,PST
257,17,2025-06-05,22:23:28,2025-06-05T00:00:00,delivered,219.38,web,apple_pay,standard,HOLIDAY15,484,484,,standard,PST,PST
258,17,2025-06-12,22:23:28,2025-06-12T00:00:00,delivered,775.25,web,apple_pay,standard,HOLIDAY15,484,484,,standard,PST,PST
259,17,2025-06-06,22:23:28,2025-06-06T00:00:00,delivered,163.81,web,apple_pay,standard,HOLIDAY15,484,484,,standard,PST,PST
260,17,2025-06-16,22:23:28,2025-06-16T00:00:00,delivered,205.75,web,apple_pay,standard,HOLIDAY15,484,484,,standard,PST,PST
261,20,2025-07-26,13:01:09,2025-07-26T00:00:00,delivered,640.4,mobile_app,apple_pay,standard,,209,209,,standard,EST,EST
262,20,2025-08-13,13:01:09,2025-08-13T00:00:00,delivered,157.78,mobile_app,apple_pay,standard,,209,209,,standard,EST,EST
263,20,2025-08-19,13:01:09,2025-08-19T00:00:00,delivered,764.5,mobile_app,apple_pay,standard,,209,209,,standard,EST,EST
264,20,2025-07-27,13:01:09,2025-07-27T00:00:00,delivered,1529.48,mobile_app,apple_pay,standard,,209,209,,standard,EST,EST
265,20,2025-08-05,13:01:09,2025-08-05T00:00:00,delivered,142.62,mobile_app,apple_pay,standard,,209,209,,standard,EST,EST
266,20,2025-08-14,13:01:09,2025-08-14T00:00:00,delivered,400.45,mobile_app,apple_pay,standard,,209,209,,standard,EST,EST
267,20,2025-08-13,13:01:09,2025-08-13T00:00:00,delivered,978.55,mobile_app,apple_pay,standard,,209,209,,standard,EST,EST
268,22,2025-08-06,14:01:47,2025-08-06T00:00:00,delivered,90.62,web,debit_card,standard,,872,872,,standard,EST,EST
269,22,2025-08-04,14:01:47,2025-08-04T00:00:00,delivered,2250.2,web,debit_card,standard,,872,872,,standard,EST,EST
270,22,2025-08-12,14:01:47,2025-08-12T00:00:00,delivered,352.84,web,debit_card,standard,,872,872,,standard,EST,EST
271,22,2025-08-30,14:01:47,2025-08-30T00:00:00,delivered,820.87,web,debit_card,standard,,872,872,,standard,EST,EST
272,22,2025-08-28,14:01:47,2025-08-28T00:00:00,delivered,1231.59,web,debit_card,standard,,872,872,,standard,EST,EST
273,24,2024-10-10,17:41:17,2024-10-10T00:00:00,delivered,1771.35,web,debit_card,express,,986,297,,standard,CST,CST
274,24,2024-10-01,17:41:17,2024-10-01T00:00:00,delivered,1793.57,web,debit_card,express,,986,297,,standard,CST,CST
275,24,2024-09-23,17:41:17,2024-09-23T00:00:00,delivered,786.31,web,debit_card,express,,986,297,,standard,CST,CST
276,24,2024-09-19,17:41:17,2024-09-19T00:00:00,delivered,30.71,web,debit_card,express,,986,297,,standard,CST,CST
277,24,2024-10-12,17:41:17,2024-10-12T00:00:00,delivered,868.94,web,debit_card,express,,986,297,,standard,CST,CST
278,24,2024-09-17,17:41:17,2024-09-17T00:00:00,delivered,489.77,web,debit_card,express,,986,297,,standard,CST,CST
279,24,2024-10-01,17:41:17,2024-10-01T00:00:00,delivered,285.9,web,debit_card,express,,986,297,,standard,CST,CST
280,25,2025-05-25,21:23:32,2025-05-25T00:00:00,delivered,1911.43,mobile_web,credit_card,standard,,802,593,,standard,PST,PST
281,25,2025-05-25,21:23:32,2025-05-25T00:00:00,delivered,119.41,mobile_web,credit_card,standard,,802,593,,standard,PST,PST
282,25,2025-05-14,21:23:32,2025-05-14T00:00:00,delivered,208.18,mobile_web,credit_card,standard,,802,593,,standard,PST,PST
283,26,2025-05-04,18:12:50,2025-05-04T00:00:00,delivered,304.98,web,credit_card,standard,,308,308,,standard,EST,EST
284,26,2025-05-07,18:12:50,2025-05-07T00:00:00,delivered,69.47,web,credit_card,standard,,308,308,,standard,EST,EST
285,26,2025-05-10,18:12:50,2025-05-10T00:00:00,delivered,80.16,web,credit_card,standard,,308,308,,standard,EST,EST
286,26,2025-05-03,18:12:50,2025-05-03T00:00:00,delivered,1006.13,web,credit_card,standard,,308,308,,standard,EST,EST
287,26,2025-05-16,18:12:50,2025-05-16T00:00:00,delivered,449.71,web,credit_card,standard,,308,308,,standard,EST,EST
288,26,2025-04-19,18:12:50,2025-04-19T00:00:00,delivered,873.06,web,credit_card,standard,,308,308,,standard,EST,EST
289,26,2025-04-22,18:12:50,2025-04-22T00:00:00,delivered,1271.64,web,credit_card,standard,,308,308,,standard,EST,EST
290,26,2025-04-24,18:12:50,2025-04-24T00:00:00,delivered,188.71,web,credit_card,standard,,308,308,,standard,EST,EST
291,28,2025-08-23,22:04:19,2025-08-23T00:00:00,delivered,1311.8,mobile_app,apple_pay,standard,,765,491,,medium,EST,EST
292,28,2025-09-18,22:04:19,2025-09-18T00:00:00,delivered,1824.01,mobile_app,apple_pay,standard,,765,491,,medium,EST,EST
293,28,2025-08-31,22:04:19,2025-08-31T00:00:00,delivered,19.11,mobile_app,apple_pay,standard,,765,491,,medium,EST,EST
294,28,2025-09-09,22:04:19,2025-09-09T00:00:00,delivered,2418.92,mobile_app,apple_pay,standard,,765,491,,medium,EST,EST
295,28,2025-09-12,22:04:19,2025-09-12T00:00:00,delivered,331.26,mobile_app,apple_pay,standard,,765,491,,medium,EST,EST
296,28,2025-09-10,22:04:19,2025-09-10T00:00:00,delivered,497.0,mobile_app,apple_pay,standard,,765,491,,medium,EST,EST
297,28,2025-09-18,22:04:19,2025-09-18T00:00:00,delivered,920.1,mobile_app,apple_pay,standard,,765,491,,medium,EST,EST
298,29,2024-09-23,21:51:47,2024-09-23T00:00:00,delivered,322.24,mobile_app,credit_card,standard,,645,645,,standard,EST,EST
299,29,2024-09-26,21:51:47,2024-09-26T00:00:00,delivered,866.09,mobile_app,credit_card,standard,,645,645,,standard,EST,EST
300,36,2025-04-21,09:00:54,2025-04-21T00:00:00,delivered,344.56,mobile_web,credit_card,standard,,454,89,,standard,PST,PST
301,36,2025-04-15,09:00:54,2025-04-15T00:00:00,delivered,448.54,mobile_web,credit_card,standard,,454,89,,standard,PST,PST
302,36,2025-04-07,09:00:54,2025-04-07T00:00:00,delivered,425.75,mobile_web,credit_card,standard,,454,89,,standard,PST,PST
303,36,2025-04-01,09:00:54,2025-04-01T00:00:00,delivered,88.3,mobile_web,credit_card,standard,,454,89,,standard,PST,PST
304,36,2025-04-16,09:00:54,2025-04-16T00:00:00,delivered,459.71,mobile_web,credit_card,standard,,454,89,,standard,PST,PST
305,36,2025-04-13,09:00:54,2025-04-13T00:00:00,delivered,150.25,mobile_web,credit_card,standard,,454,89,,standard,PST,PST
306,40,2024-10-22,20:04:28,2024-10-22T00:00:00,delivered,4778.35,web,debit_card,economy,,154,154,,standard,CST,CST
307,40,2024-10-31,20:04:28,2024-10-31T00:00:00,delivered,107.33,web,debit_card,economy,,154,154,,standard,CST,CST
308,40,2024-11-11,20:04:28,2024-11-11T00:00:00,delivered,1687.06,web,debit_card,economy,,154,154,,standard,CST,CST
309,40,2024-10-28,20:04:28,2024-10-28T00:00:00,delivered,2225.83,web,debit_card,economy,,154,154,,standard,CST,CST
310,42,2024-11-06,11:21:53,2024-11-06T00:00:00,delivered,37.92,web,credit_card,standard,,451,451,,standard,MST,MST
311,42,2024-11-03,11:21:53,2024-11-03T00:00:00,delivered,6327.0,web,credit_card,standard,,451,451,,standard,MST,MST
312,42,2024-11-04,11:21:53,2024-11-04T00:00:00,delivered,1290.3,web,credit_card,standard,,451,451,,standard,MST,MST
313,43,2025-08-28,17:01:31,2025-08-28T00:00:00,delivered,943.85,web,paypal,express,,364,364,,standard,EST,EST
314,43,2025-09-03,17:01:31,2025-09-03T00:00:00,delivered,274.06,web,paypal,express,,364,364,,standard,EST,EST
315,43,2025-09-02,17:01:31,2025-09-02T00:00:00,delivered,60.13,web,paypal,express,,364,364,,standard,EST,EST
316,43,2025-08-18,17:01:31,2025-08-18T00:00:00,delivered,76.83,web,paypal,express,,364,364,,standard,EST,EST
317,43,2025-08-25,17:01:31,2025-08-25T00:00:00,delivered,1270.67,web,paypal,express,,364,364,,standard,EST,EST
318,45,2025-02-01,14:57:18,2025-02-01T00:00:00,delivered,870.88,web,credit_card,standard,NEWUSER,978,978,,standard,EST,EST
319,45,2025-02-14,14:57:18,2025-02-14T00:00:00,delivered,51.9,web,credit_card,standard,NEWUSER,978,978,,standard,EST,EST
320,45,2025-02-26,14:57:18,2025-02-26T00:00:00,delivered,354.97,web,credit_card,standard,NEWUSER,978,978,,standard,EST,EST
321,45,2025-02-01,14:57:18,2025-02-01T00:00:00,delivered,80.48,web,credit_card,standard,NEWUSER,978,978,,standard,EST,EST
322,45,2025-02-22,14:57:18,2025-02-22T00:00:00,delivered,496.53,web,credit_card,standard,NEWUSER,978,978,,standard,EST,EST
323,46,2025-09-12,09:04:08,2025-09-12T00:00:00,delivered,265.0,mobile_app,debit_card,economy,,346,346,,standard,MST,MST
324,46,2025-09-08,09:04:08,2025-09-08T00:00:00,delivered,80.27,mobile_app,debit_card,economy,,346,346,,standard,MST,MST
325,47,2025-04-24,19:07:16,2025-04-24T00:00:00,delivered,1720.54,mobile_web,credit_card,standard,FREESHIP,7,7,,standard,CST,CST
326,47,2025-04-07,19:07:16,2025-04-07T00:00:00,delivered,61.49,mobile_web,credit_card,standard,FREESHIP,7,7,,standard,CST,CST
327,47,2025-05-02,19:07:16,2025-05-02T00:00:00,delivered,2310.28,mobile_web,credit_card,standard,FREESHIP,7,7,,standard,CST,CST
328,47,2025-04-23,19:07:16,2025-04-23T00:00:00,delivered,472.74,mobile_web,credit_card,standard,FREESHIP,7,7,,standard,CST,CST
329,47,2025-05-05,19:07:16,2025-05-05T00:00:00,delivered,443.48,mobile_web,credit_card,standard,FREESHIP,7,7,,standard,CST,CST
330,47,2025-05-04,19:07:16,2025-05-04T00:00:00,delivered,871.8,mobile_web,credit_card,standard,FREESHIP,7,7,,standard,CST,CST
331,47,2025-04-15,19:07:16,2025-04-15T00:00:00,delivered,700.1,mobile_web,credit_card,standard,FREESHIP,7,7,,standard,CST,CST
332,47,2025-05-04,19:07:16,2025-05-04T00:00:00,delivered,499.5,mobile_web,credit_card,standard,FREESHIP,7,7,,standard,CST,CST
333,49,2024-12-31,16:36:08,2024-12-31T00:00:00,delivered,2132.87,api,apple_pay,economy,,295,295,,standard,PST,PST
334,49,2024-12-31,16:36:08,2024-12-31T00:00:00,delivered,764.31,api,apple_pay,economy,,295,295,,standard,PST,PST
335,51,2025-01-30,17:33:22,2025-01-30T00:00:00,delivered,3645.57,mobile_app,debit_card,standard,SUMMER25,725,725,,standard,MST,MST
336,51,2025-02-04,17:33:22,2025-02-04T00:00:00,delivered,43.51,mobile_app,debit_card,standard,SUMMER25,725,725,,standard,MST,MST
337,51,2025-01-16,17:33:22,2025-01-16T00:00:00,delivered,821.62,mobile_app,debit_card,standard,SUMMER25,725,725,,standard,MST,MST
338,51,2025-02-05,17:33:22,2025-02-05T00:00:00,delivered,6115.86,mobile_app,debit_card,standard,SUMMER25,725,725,,standard,MST,MST
339,51,2025-01-12,17:33:22,2025-01-12T00:00:00,delivered,560.0,mobile_app,debit_card,standard,SUMMER25,725,725,,standard,MST,MST
340,51,2025-02-01,17:33:22,2025-02-01T00:00:00,delivered,641.0,mobile_app,debit_card,standard,SUMMER25,725,725,,standard,MST,MST
341,51,2025-02-06,17:33:22,2025-02-06T00:00:00,delivered,219.9,mobile_app,debit_card,standard,SUMMER25,725,725,,standard,MST,MST
342,52,2025-01-16,17:13:49,2025-01-16T00:00:00,delivered,315.43,web,credit_card,express,,434,434,,high,CST,CST
343,52,2025-01-26,17:13:49,2025-01-26T00:00:00,delivered,25.23,web,credit_card,express,,434,434,,high,CST,CST
344,52,2025-01-22,17:13:49,2025-01-22T00:00:00,delivered,2701.01,web,credit_card,express,,434,434,,high,CST,CST
345,52,2025-01-09,17:13:49,2025-01-09T00:00:00,delivered,6109.86,web,credit_card,express,,434,434,,high,CST,CST
346,52,2025-01-14,17:13:49,2025-01-14T00:00:00,delivered,211.71,web,credit_card,express,,434,434,,high,CST,CST
347,52,2025-01-05,17:13:49,2025-01-05T00:00:00,delivered,730.88,web,credit_card,express,,434,434,,high,CST,CST
348,52,2025-01-26,17:13:49,2025-01-26T00:00:00,delivered,3483.79,web,credit_card,express,,434,434,,high,CST,CST
349,52,2025-01-22,17:13:49,2025-01-22T00:00:00,delivered,1031.74,web,credit_card,express,,434,434,,high,CST,CST
350,56,2025-09-12,09:01:23,2025-09-12T00:00:00,delivered,1059.03,api,credit_card,standard,,551,551,,standard,PST,PST
351,56,2025-08-30,09:01:23,2025-08-30T00:00:00,delivered,426.75,api,credit_card,standard,,551,551,,standard,PST,PST
352,56,2025-08-31,09:01:23,2025-08-31T00:00:00,delivered,36.89,api,credit_card,standard,,551,551,,standard,PST,PST
353,56,2025-09-14,09:01:23,2025-09-14T00:00:00,delivered,565.54,api,credit_card,standard,,551,551,,standard,PST,PST
354,56,2025-08-30,09:01:23,2025-08-30T00:00:00,delivered,233.92,api,credit_card,standard,,551,551,,standard,PST,PST
355,56,2025-09-14,09:01:23,2025-09-14T00:00:00,delivered,1311.65,api,credit_card,standard,,551,551,,standard,PST,PST
356,57,2025-03-08,13:11:31,2025-03-08T00:00:00,delivered,2072.79,web,credit_card,standard,,664,664,,medium,CST,CST
357,57,2025-03-27,13:11:31,2025-03-27T00:00:00,delivered,291.52,web,credit_card,standard,,664,664,,medium,CST,CST
358,57,2025-03-12,13:11:31,2025-03-12T00:00:00,delivered,790.65,web,credit_card,standard,,664,664,,medium,CST,CST
359,57,2025-03-19,13:11:31,2025-03-19T00:00:00,delivered,1140.7,web,credit_card,standard,,664,664,,medium,CST,CST
360,57,2025-03-18,13:11:31,2025-03-18T00:00:00,delivered,1593.13,web,credit_card,standard,,664,664,,medium,CST,CST
361,57,2025-03-04,13:11:31,2025-03-04T00:00:00,delivered,94.89,web,credit_card,standard,,664,664,,medium,CST,CST
362,57,2025-03-03,13:11:31,2025-03-03T00:00:00,delivered,555.41,web,credit_card,standard,,664,664,,medium,CST,CST
363,57,2025-03-20,13:11:31,2025-03-20T00:00:00,delivered,232.68,web,credit_card,standard,,664,664,,medium,CST,CST
364,60,2024-12-21,19:41:49,2024-12-21T00:00:00,delivered,6299.44,web,credit_card,economy,,215,215,,standard,MST,MST
365,60,2024-12-19,19:41:49,2024-12-19T00:00:00,delivered,492.08,web,credit_card,economy,,215,215,,standard,MST,MST
366,62,2025-04-29,11:56:40,2025-04-29T00:00:00,delivered,351.89,mobile_app,credit_card,economy,,991,991,,standard,PST,PST
367,62,2025-04-14,11:56:40,2025-04-14T00:00:00,delivered,540.9,mobile_app,credit_card,economy,,991,991,,standard,PST,PST
368,63,2025-07-15,17:15:29,2025-07-15T00:00:00,delivered,33.18,web,credit_card,standard,,815,815,,standard,PST,PST
369,63,2025-07-14,17:15:29,2025-07-14T00:00:00,delivered,102.91,web,credit_card,standard,,815,815,,standard,PST,PST
370,67,2024-10-24,06:15:51,2024-10-24T00:00:00,delivered,991.91,mobile_web,credit_card,standard,,303,303,,standard,PST,PST
371,67,2024-10-30,06:15:51,2024-10-30T00:00:00,delivered,790.32,mobile_web,credit_card,standard,,303,303,,standard,PST,PST
372,67,2024-11-05,06:15:51,2024-11-05T00:00:00,delivered,730.5,mobile_web,credit_card,standard,,303,303,,standard,PST,PST
373,67,2024-10-18,06:15:51,2024-10-18T00:00:00,delivered,876.88,mobile_web,credit_card,standard,,303,303,,standard,PST,PST
374,67,2024-10-23,06:15:51,2024-10-23T00:00:00,delivered,764.19,mobile_web,credit_card,standard,,303,303,,standard,PST,PST
375,67,2024-10-19,06:15:51,2024-10-19T00:00:00,delivered,473.8,mobile_web,credit_card,standard,,303,303,,standard,PST,PST
376,67,2024-10-22,06:15:51,2024-10-22T00:00:00,delivered,1800.82,mobile_web,credit_card,standard,,303,303,,standard,PST,PST
377,67,2024-10-11,06:15:51,2024-10-11T00:00:00,delivered,51.6,mobile_web,credit_card,standard,,303,303,,standard,PST,PST
378,71,2024-10-15,12:22:33,2024-10-15T00:00:00,delivered,420.29,mobile_web,credit_card,economy,,764,55,,standard,MST,MST
379,71,2024-10-09,12:22:33,2024-10-09T00:00:00,delivered,3678.15,mobile_web,credit_card,economy,,764,55,,standard,MST,MST
380,71,2024-10-02,12:22:33,2024-10-02T00:00:00,delivered,1063.93,mobile_web,credit_card,economy,,764,55,,standard,MST,MST
381,72,2024-10-26,15:22:45,2024-10-26T00:00:00,delivered,3962.33,mobile_app,credit_card,express,,913,913,,medium,EST,EST
382,72,2024-10-30,15:22:45,2024-10-30T00:00:00,delivered,2385.19,mobile_app,credit_card,express,,913,913,,medium,EST,EST
383,72,2024-11-16,15:22:45,2024-11-16T00:00:00,delivered,616.85,mobile_app,credit_card,express,,913,913,,medium,EST,EST
384,72,2024-10-29,15:22:45,2024-10-29T00:00:00,delivered,410.55,mobile_app,credit_card,express,,913,913,,medium,EST,EST
385,72,2024-11-10,15:22:45,2024-11-10T00:00:00,delivered,1236.01,mobile_app,credit_card,express,,913,913,,medium,EST,EST
386,72,2024-10-25,15:22:45,2024-10-25T00:00:00,delivered,1329.49,mobile_app,credit_card,express,,913,913,,medium,EST,EST
387,72,2024-11-22,15:22:45,2024-11-22T00:00:00,delivered,1202.85,mobile_app,credit_card,express,,913,913,,medium,EST,EST
388,72,2024-11-20,15:22:45,2024-11-20T00:00:00,delivered,8548.45,mobile_app,credit_card,express,,913,913,,medium,EST,EST
389,74,2024-11-12,18:08:54,2024-11-12T00:00:00,delivered,828.18,web,paypal,express,,940,940,,standard,EST,EST
390,74,2024-11-09,18:08:54,2024-11-09T00:00:00,delivered,237.3,web,paypal,express,,940,940,,standard,EST,EST
391,75,2025-05-03,19:32:34,2025-05-03T00:00:00,delivered,2040.83,web,paypal,economy,,714,714,,standard,MST,MST
392,75,2025-05-08,19:32:34,2025-05-08T00:00:00,delivered,968.84,web,paypal,economy,,714,714,,standard,MST,MST
393,75,2025-05-21,19:32:34,2025-05-21T00:00:00,delivered,745.27,web,paypal,economy,,714,714,,standard,MST,MST
394,75,2025-04-22,19:32:34,2025-04-22T00:00:00,delivered,405.73,web,paypal,economy,,714,714,,standard,MST,MST
395,76,2025-08-04,18:43:30,2025-08-04T00:00:00,delivered,175.67,web,paypal,economy,,896,896,,standard,Other,Other
396,76,2025-08-12,18:43:30,2025-08-12T00:00:00,delivered,326.37,web,paypal,economy,,896,896,,standard,Other,Other
397,76,2025-08-02,18:43:30,2025-08-02T00:00:00,delivered,163.23,web,paypal,economy,,896,896,,standard,Other,Other
398,76,2025-07-21,18:43:30,2025-07-21T00:00:00,delivered,882.86,web,paypal,economy,,896,896,,standard,Other,Other
399,76,2025-07-24,18:43:30,2025-07-24T00:00:00,delivered,749.05,web,paypal,economy,,896,896,,standard,Other,Other
