order_id,product_id,quantity,unit_price,total_price,discount_amount,discount_rate,tax_amount,tax_rate,shipping_cost,product_variant,is_gift_wrapped,is_bulk_order,cross_sell_item
129,23,1,21.02,30.01,5.25,0.25,1.26,0.08,12.99,Standard,False,False,False
130,39,2,150.21,305.0,30.04,0.1,21.63,0.08,12.99,Standard,False,False,False
131,13,45,31.13,1000.24,490.27,0.35,72.84,0.08,16.89,Standard,False,True,False
132,17,1,235.23,253.33,11.76,0.05,17.88,0.08,11.98,Standard,False,False,False
133,27,5,30.39,153.77,22.79,0.15,10.33,0.08,14.29,Standard,False,False,False
133,9,1,164.94,188.71,8.25,0.05,12.54,0.08,19.48,Standard,False,False,False
133,44,1,25.9,34.36,5.18,0.2,1.66,0.08,11.98,Standard,False,False,False
134,43,4,30.14,110.63,30.14,0.25,7.23,0.08,12.99,Standard,False,False,False
134,12,1,77.74,80.16,15.55,0.2,4.98,0.08,12.99,Standard,False,False,False
134,24,1,48.36,54.77,9.67,0.2,3.1,0.08,12.99,Standard,False,False,False
134,50,6,24.61,125.93,44.3,0.3,8.27,0.08,14.29,Standard,False,False,False
135,1,3,46.64,156.56,7.0,0.05,10.64,0.08,12.99,Standard,False,False,False
135,39,1,143.34,145.94,20.24,0.141,9.85,0.08,12.99,Standard,False,False,True
136,24,21,48.36,894.33,203.11,0.2,65.0,0.08,16.89,Standard,False,True,False
137,28,1,169.61,168.69,25.44,0.15,11.53,0.08,12.99,Standard,False,False,False
137,25,1,69.54,76.83,10.43,0.15,4.73,0.08,12.99,Standard,False,False,False
137,6,2,103.01,202.12,30.9,0.15,14.01,0.08,12.99,Standard,False,False,False
137,33,1,24.75,30.71,3.71,0.15,1.68,0.08,7.99,Standard,False,False,False
137,42,1,58.23,56.0,17.47,0.3,3.26,0.08,11.98,Standard,False,False,False
138,39,1,141.86,143.22,21.28,0.15,9.65,0.08,12.99,Standard,False,False,False
139,10,7,117.22,762.01,123.08,0.15,55.79,0.08,8.79,Standard,False,False,False
139,28,1,189.56,207.48,9.48,0.05,14.41,0.08,12.99,Standard,False,False,False
139,15,11,13.85,115.6,60.93,0.4,7.31,0.08,16.89,Standard,False,True,False
139,41,4,62.47,215.41,62.47,0.25,14.99,0.08,12.99,Standard,False,False,False
139,29,1,53.7,54.38,10.74,0.2,3.44,0.08,7.99,Standard,False,False,False
140,40,7,8.2,70.08,5.74,0.1,4.13,0.08,14.29,Standard,True,False,False
140,22,6,141.21,837.83,84.73,0.1,61.0,0.08,14.29,Standard,False,False,False
140,47,1,39.34,55.48,0.0,0.0,3.15,0.08,12.99,Standard,False,False,False
141,9,1,147.58,154.96,22.14,0.15,10.04,0.08,19.48,Standard,True,False,False
142,40,7,7.74,64.05,8.13,0.15,3.69,0.08,14.29,Standard,False,False,False
142,16,1,55.18,60.67,11.04,0.2,3.53,0.08,12.99,Standard,False,False,False
142,43,2,32.14,68.53,12.86,0.2,4.11,0.08,12.99,Standard,False,False,False
142,47,1,31.47,40.18,6.29,0.2,2.01,0.08,12.99,Standard,False,False,False
143,50,1,29.89,40.43,4.48,0.15,2.03,0.08,12.99,Standard,False,False,False
144,9,6,156.26,932.73,93.75,0.1,67.5,0.08,21.43,Standard,False,False,False
145,45,1,138.62,140.24,20.79,0.15,9.43,0.08,12.99,Standard,False,False,False
146,9,1,173.62,206.99,0.0,0.0,13.89,0.08,19.48,Standard,False,False,False
146,25,1,81.81,101.34,0.0,0.0,6.54,0.08,12.99,Standard,False,False,False
146,30,8,108.2,715.39,216.39,0.25,51.93,0.08,14.29,Standard,False,False,False
147,44,1,25.9,34.36,5.18,0.2,1.66,0.08,11.98,Standard,False,False,False
148,27,6,30.39,181.66,27.35,0.15,12.4,0.08,14.29,Standard,False,False,False
148,48,1,348.03,372.67,17.4,0.05,26.45,0.08,15.59,Standard,False,False,False
148,33,2,23.36,48.47,9.24,0.198,3.0,0.08,7.99,Standard,False,False,True
148,21,4,24.13,91.16,24.13,0.25,5.79,0.08,12.99,Standard,False,False,False
149,32,4,172.64,721.52,34.53,0.05,52.48,0.08,12.99,Standard,False,False,False
149,30,7,129.83,897.68,90.88,0.1,65.44,0.08,14.29,Standard,False,False,False
149,9,4,164.94,696.39,32.99,0.05,50.14,0.08,19.48,Standard,False,False,False
149,45,9,122.31,905.93,275.2,0.25,66.05,0.08,14.29,Standard,False,False,False
149,23,1,28.02,43.25,0.0,0.0,2.24,0.08,12.99,Standard,False,False,False
150,1,4,44.19,184.8,17.68,0.1,12.73,0.08,12.99,Standard,False,False,False
151,28,15,149.66,1835.2,561.21,0.25,134.69,0.08,16.89,Standard,False,True,False
151,37,2,18.86,40.57,7.54,0.2,2.41,0.08,7.99,Standard,False,False,False
151,45,1,154.93,171.94,7.75,0.05,11.77,0.08,12.99,Standard,False,False,False
152,37,1,22.39,30.96,1.12,0.05,1.7,0.08,7.99,Standard,False,False,False
153,43,1,40.18,56.38,0.0,0.0,3.21,0.08,12.99,Standard,False,False,False
154,28,4,169.61,635.79,101.77,0.15,46.13,0.08,12.99,Standard,False,False,False
154,37,1,17.68,22.31,4.42,0.25,1.06,0.08,7.99,Standard,False,False,False
154,15,6,18.46,110.01,22.16,0.2,7.09,0.08,14.29,Standard,False,False,False
154,23,30,15.41,291.51,208.05,0.45,20.34,0.08,16.89,Standard,False,True,False
155,24,1,60.45,78.28,0.0,0.0,4.84,0.08,12.99,Standard,False,False,False
155,18,16,4.08,62.74,22.86,0.35,3.4,0.08,16.89,Standard,False,True,False
155,27,1,30.39,40.89,4.56,0.15,2.07,0.08,12.99,Standard,False,False,False
155,42,1,70.7,76.89,10.61,0.15,4.81,0.08,11.98,Standard,False,False,False
156,9,1,138.9,139.49,27.78,0.2,8.89,0.08,19.48,Standard,True,False,False
156,37,1,22.39,30.96,1.12,0.05,1.7,0.08,7.99,Standard,False,False,False
157,6,4,103.01,391.25,61.81,0.15,28.02,0.08,12.99,Standard,False,False,False
157,12,1,72.89,72.03,18.22,0.25,4.37,0.08,12.99,Standard,False,False,False
157,9,6,138.9,741.47,166.68,0.2,53.34,0.08,21.43,Standard,False,False,False
157,22,9,101.99,658.63,321.25,0.35,47.73,0.08,14.29,Standard,False,False,False
158,37,1,21.21,28.61,2.12,0.1,1.53,0.08,7.99,Standard,False,False,False
158,30,1,129.83,139.19,12.98,0.1,9.35,0.08,12.99,Standard,False,False,False
158,29,1,50.34,48.77,12.58,0.25,3.02,0.08,7.99,Standard,False,False,False
159,42,1,83.18,101.81,0.0,0.0,6.65,0.08,11.98,Standard,False,False,False
160,49,4,280.66,861.7,336.79,0.3,62.87,0.08,12.99,Standard,False,False,False
160,29,1,50.34,48.77,12.58,0.25,3.02,0.08,7.99,Standard,False,False,False
160,7,37,296.63,8322.72,3292.62,0.3,614.62,0.08,25.33,Standard,False,True,False
161,17,3,198.09,525.42,118.85,0.2,38.03,0.08,11.98,Standard,False,False,False
161,33,1,29.12,39.44,0.0,0.0,2.33,0.08,7.99,Standard,False,False,False
161,4,1,59.35,73.96,8.9,0.15,4.04,0.08,19.48,Standard,False,False,False
162,42,1,83.18,101.81,0.0,0.0,6.65,0.08,11.98,Standard,False,False,False
162,11,6,11.32,69.29,16.98,0.25,4.07,0.08,14.29,Standard,False,False,False
163,15,1,23.08,37.92,0.0,0.0,1.85,0.08,12.99,Standard,False,False,False
163,31,8,96.2,623.39,192.41,0.25,46.18,0.08,0.0,Standard,False,False,False
163,34,3,100.66,317.83,15.1,0.05,22.95,0.08,7.99,Standard,False,False,False
164,16,30,37.94,692.96,512.18,0.45,50.08,0.08,16.89,Standard,False,True,False
164,10,1,103.43,91.76,25.86,0.25,6.21,0.08,7.99,Standard,False,False,False
165,15,1,23.08,37.92,0.0,0.0,1.85,0.08,12.99,Standard,False,False,False
166,48,1,366.35,411.25,0.0,0.0,29.31,0.08,15.59,Standard,False,False,False
166,42,1,83.18,101.81,0.0,0.0,6.65,0.08,11.98,Standard,False,False,False
167,39,1,150.21,158.99,15.02,0.1,10.82,0.08,12.99,Standard,False,False,False
167,43,1,34.77,45.48,4.68,0.135,2.41,0.08,12.99,Standard,False,False,True
167,30,4,122.62,463.25,73.57,0.15,33.35,0.08,12.99,Standard,False,False,False
167,12,1,87.46,98.0,8.75,0.1,6.3,0.08,12.99,Standard,False,False,False
168,33,2,27.66,64.76,2.77,0.05,4.2,0.08,7.99,Standard,False,False,False
168,28,1,189.56,207.48,9.48,0.05,14.41,0.08,12.99,Standard,False,False,False
168,6,6,103.01,581.68,92.71,0.15,42.03,0.08,14.29,Standard,False,False,False
168,22,14,117.68,1351.32,411.86,0.25,98.85,0.08,16.89,Standard,True,True,False
169,43,1,32.14,40.76,6.43,0.2,2.06,0.08,12.99,Standard,False,False,False
169,28,7,169.61,1104.2,178.09,0.15,80.73,0.08,14.29,Standard,False,False,False
170,49,1,400.94,446.01,0.0,0.0,32.08,0.08,12.99,Standard,False,False,False
170,6,10,78.77,569.88,275.71,0.35,40.96,0.08,16.89,Standard,False,True,False
171,2,1,120.96,119.03,18.14,0.15,8.23,0.08,7.99,Standard,False,False,False
171,38,1,89.64,87.25,26.89,0.3,5.02,0.08,19.48,Standard,False,False,False
171,47,1,33.44,43.69,5.02,0.15,2.27,0.08,12.99,Standard,False,False,False
172,43,2,40.18,99.78,0.0,0.0,6.43,0.08,12.99,Standard,False,False,False
172,15,4,21.93,102.97,4.39,0.05,6.67,0.08,12.99,Standard,False,False,False
173,38,1,121.66,144.3,6.08,0.05,9.25,0.08,19.48,Standard,False,False,False
173,41,1,79.13,94.18,3.96,0.05,6.01,0.08,12.99,Standard,False,False,False
173,1,4,44.19,184.8,17.68,0.1,12.73,0.08,12.99,Standard,False,False,False
173,48,1,348.03,372.67,17.4,0.05,26.45,0.08,15.59,Standard,False,False,False
174,15,2,21.93,57.98,2.19,0.05,3.33,0.08,12.99,Standard,False,False,False
174,42,14,62.39,723.03,218.35,0.25,52.4,0.08,15.58,Standard,False,True,False
174,12,3,87.46,268.03,26.24,0.1,18.89,0.08,12.99,Standard,False,False,False
175,6,6,78.77,346.08,165.42,0.35,24.58,0.08,14.29,Standard,False,False,False
175,35,1,153.05,161.76,15.31,0.1,11.02,0.08,12.99,Standard,False,False,False
175,28,1,179.59,187.55,17.96,0.1,12.93,0.08,12.99,Standard,False,False,False
175,5,1,150.59,154.36,15.06,0.1,10.84,0.08,7.99,Standard,False,False,False
176,1,1,49.1,66.02,0.0,0.0,3.93,0.08,12.99,Standard,False,False,False
177,15,8,17.31,126.46,34.62,0.25,8.31,0.08,14.29,Standard,False,False,False
177,29,1,67.12,80.48,0.0,0.0,5.37,0.08,7.99,Standard,False,False,False
177,16,12,55.18,589.04,132.44,0.2,42.38,0.08,16.89,Standard,False,True,False
178,37,1,16.5,20.46,4.95,0.3,0.92,0.08,7.99,Standard,True,False,False
178,2,4,113.85,401.45,91.08,0.2,29.15,0.08,7.99,Standard,False,False,False
179,42,6,62.39,316.37,93.58,0.25,22.46,0.08,13.18,Standard,False,False,False
179,9,3,147.7,426.59,66.15,0.149,30.16,0.08,19.48,Standard,False,False,True
179,32,1,154.47,154.79,23.17,0.15,10.5,0.08,12.99,Standard,False,False,False
180,45,6,146.77,870.26,88.06,0.1,63.41,0.08,14.29,Standard,False,False,False
180,9,5,130.22,548.8,162.77,0.25,39.06,0.08,21.43,Standard,False,False,False
180,4,1,69.82,94.89,0.0,0.0,5.59,0.08,19.48,Standard,False,False,False
181,40,1,9.11,22.83,0.0,0.0,0.73,0.08,12.99,Standard,False,False,False
182,29,1,63.76,73.41,3.19,0.05,4.85,0.08,7.99,Standard,False,False,False
183,42,88,45.75,2406.97,1811.66,0.45,177.14,0.08,15.58,Standard,True,True,False
183,28,1,179.59,187.55,17.96,0.1,12.93,0.08,12.99,Standard,False,False,False
183,4,1,62.84,80.56,6.28,0.1,4.52,0.08,19.48,Standard,False,False,False
183,41,9,66.64,532.48,119.95,0.2,38.38,0.08,14.29,Standard,False,False,False
183,29,1,50.34,48.77,12.58,0.25,3.02,0.08,7.99,Standard,False,False,False
184,5,8,117.12,717.16,281.1,0.3,52.47,0.08,8.79,Standard,False,False,False
185,32,2,154.47,296.6,46.34,0.15,21.01,0.08,12.99,Standard,False,False,False
185,42,1,70.7,76.89,10.61,0.15,4.81,0.08,11.98,Standard,False,False,False
185,24,2,51.71,108.54,14.95,0.145,7.08,0.08,12.99,Standard,False,False,True
185,27,5,32.18,170.66,16.09,0.1,11.58,0.08,14.29,Standard,False,False,False
185,21,6,28.95,183.14,17.37,0.1,12.51,0.08,14.29,Standard,False,False,False
186,23,4,26.62,122.23,5.32,0.05,8.09,0.08,12.99,Standard,False,False,False
187,29,1,63.76,73.41,3.19,0.05,4.85,0.08,7.99,Standard,False,False,False
187,45,29,122.31,2889.95,886.75,0.25,212.82,0.08,16.89,Standard,False,True,False
187,22,1,149.06,165.92,7.45,0.05,11.33,0.08,12.99,Standard,False,False,False
187,30,3,108.2,275.9,81.15,0.25,19.48,0.08,12.99,Standard,False,False,False
188,29,29,43.63,898.57,442.82,0.35,65.79,0.08,10.39,Standard,True,True,False
188,37,4,22.39,99.88,4.48,0.05,6.81,0.08,7.99,Standard,False,False,False
188,10,1,117.22,115.59,17.58,0.15,7.97,0.08,7.99,Standard,True,False,False
189,6,8,109.07,862.43,87.26,0.1,62.82,0.08,14.29,Standard,False,False,False
189,21,2,27.34,63.19,8.2,0.15,3.72,0.08,12.99,Standard,False,False,False
190,31,1,128.27,138.53,0.0,0.0,10.26,0.08,0.0,Standard,False,False,False
190,48,3,348.03,1086.83,52.2,0.05,79.35,0.08,15.59,Standard,False,False,False
190,29,1,67.12,80.48,0.0,0.0,5.37,0.08,7.99,Standard,False,False,False
191,27,1,33.96,47.84,1.7,0.05,2.58,0.08,12.99,Standard,False,False,False
191,33,1,24.77,30.74,3.7,0.149,1.69,0.08,7.99,Standard,False,False,True
191,30,14,108.2,1243.82,378.68,0.25,90.88,0.08,16.89,Standard,False,True,False
191,4,1,66.33,87.53,3.32,0.05,5.04,0.08,19.48,Standard,False,False,False
192,20,2,40.66,95.82,0.0,0.0,6.51,0.08,7.99,Standard,False,False,False
192,26,1,55.99,70.88,8.4,0.15,3.81,0.08,19.48,Standard,False,False,False
193,8,5,38.17,189.51,28.63,0.15,12.98,0.08,14.29,Standard,False,False,False
194,49,3,380.89,1185.38,57.13,0.05,86.84,0.08,12.99,Standard,False,False,False
194,16,1,58.63,66.82,8.79,0.15,3.99,0.08,12.99,Standard,False,False,False
195,9,5,138.9,621.46,138.9,0.2,44.45,0.08,21.43,Standard,True,False,False
195,30,2,129.83,265.39,25.97,0.1,18.7,0.08,12.99,Standard,False,False,False
196,10,1,124.11,128.62,12.41,0.1,8.94,0.08,7.99,Standard,False,False,False
196,27,1,32.18,44.26,3.22,0.1,2.32,0.08,12.99,Standard,False,False,False
197,1,1,39.28,46.93,7.86,0.2,2.51,0.08,12.99,Standard,False,False,False
198,2,3,135.19,424.12,20.28,0.05,30.82,0.08,7.99,Standard,False,False,False
199,17,1,247.61,279.4,0.0,0.0,19.81,0.08,11.98,Standard,False,False,False
200,29,1,63.76,73.41,3.19,0.05,4.85,0.08,7.99,Standard,False,False,False
200,49,2,358.38,704.93,76.08,0.106,51.25,0.08,12.99,Standard,False,False,True
200,26,1,62.58,83.68,3.13,0.05,4.76,0.08,19.48,Standard,False,False,False
200,13,6,40.71,238.5,36.64,0.15,16.61,0.08,14.29,Standard,False,False,False
201,21,6,28.95,183.14,17.37,0.1,12.51,0.08,14.29,Standard,False,False,False
201,5,1,167.32,188.7,0.0,0.0,13.39,0.08,7.99,Standard,False,False,False
201,30,4,115.41,411.84,92.33,0.2,29.54,0.08,12.99,Standard,True,False,False
201,7,6,381.38,2245.66,228.83,0.1,164.76,0.08,21.43,Standard,False,False,False
201,17,1,247.61,279.4,0.0,0.0,19.81,0.08,11.98,Standard,False,False,False
202,43,3,38.17,130.48,5.73,0.05,8.7,0.08,12.99,Standard,False,False,False
202,25,1,69.54,76.83,10.43,0.15,4.73,0.08,12.99,Standard,False,False,False
202,34,8,79.47,523.76,158.94,0.25,38.15,0.08,8.79,Standard,False,False,False
203,8,1,44.91,61.49,0.0,0.0,3.59,0.08,12.99,Standard,False,False,False
203,15,5,20.77,115.24,10.39,0.1,7.48,0.08,14.29,Standard,False,False,False
203,23,2,28.02,73.51,0.0,0.0,4.48,0.08,12.99,Standard,False,False,False
203,25,1,81.81,101.34,0.0,0.0,6.54,0.08,12.99,Standard,False,False,False
203,24,1,60.45,78.28,0.0,0.0,4.84,0.08,12.99,Standard,False,False,False
203,47,4,37.37,166.37,7.47,0.05,11.36,0.08,12.99,Standard,False,False,False
204,29,3,63.76,204.26,9.56,0.05,14.54,0.08,7.99,Standard,False,False,False
204,15,3,21.93,80.48,3.29,0.05,5.0,0.08,12.99,Standard,False,False,False
204,49,2,351.51,678.65,86.67,0.123,49.31,0.08,12.99,Standard,False,False,True
204,41,4,66.64,243.3,53.31,0.2,17.06,0.08,12.99,Standard,False,False,False
205,41,4,66.64,243.3,53.31,0.2,17.06,0.08,12.99,Standard,False,False,False
205,1,4,39.28,148.74,31.42,0.2,10.06,0.08,12.99,Standard,False,False,False
205,30,5,108.2,452.48,135.24,0.25,32.46,0.08,14.29,Standard,False,False,False
205,4,1,59.35,73.96,8.9,0.15,4.04,0.08,19.48,Standard,False,False,False
205,15,3,18.46,60.85,11.08,0.2,3.55,0.08,12.99,Standard,False,False,False
205,6,1,103.01,107.55,15.45,0.15,7.0,0.08,12.99,Standard,False,False,False
206,33,5,21.84,97.24,27.3,0.25,6.55,0.08,8.79,Standard,False,False,False
206,7,5,317.82,1308.6,397.28,0.25,95.35,0.08,21.43,Standard,False,False,False
206,21,1,27.34,38.09,4.1,0.15,1.86,0.08,12.99,Standard,False,False,False
207,18,1,5.34,17.89,0.8,0.15,0.36,0.08,12.99,Standard,False,False,False
207,7,1,360.2,350.14,54.03,0.15,24.49,0.08,19.48,Standard,False,False,False
207,22,20,78.45,864.15,784.5,0.5,62.76,0.08,16.89,Standard,False,True,False
208,4,1,59.35,73.96,8.9,0.15,4.04,0.08,19.48,Standard,False,False,False
208,6,8,72.71,391.24,232.68,0.4,27.92,0.08,14.29,Standard,True,False,False
208,21,7,24.13,151.09,42.22,0.25,10.13,0.08,14.29,Standard,False,False,False
208,48,1,311.4,301.45,46.71,0.15,21.18,0.08,15.59,Standard,False,False,False
209,33,6,17.47,76.72,41.93,0.4,5.03,0.08,8.79,Standard,False,False,False
209,17,1,173.33,143.02,52.0,0.3,9.71,0.08,11.98,Standard,False,False,False
209,29,2,46.98,79.03,28.19,0.3,5.26,0.08,7.99,Standard,False,False,False
209,1,1,41.74,51.3,6.26,0.15,2.84,0.08,12.99,Standard,False,False,False
210,47,1,33.44,43.69,5.02,0.15,2.27,0.08,12.99,Standard,False,False,False
210,29,50,43.63,1541.73,763.49,0.35,113.43,0.08,10.39,Standard,False,True,False
210,42,1,70.7,76.89,10.61,0.15,4.81,0.08,11.98,Standard,False,False,False
211,7,1,360.2,350.14,54.03,0.15,24.49,0.08,19.48,Standard,True,False,False
211,45,1,138.62,140.24,20.79,0.15,9.43,0.08,12.99,Standard,False,False,False
211,4,5,52.36,233.51,65.46,0.25,15.71,0.08,21.43,Standard,False,False,False
211,28,1,169.61,168.69,25.44,0.15,11.53,0.08,12.99,Standard,False,False,False
212,1,3,44.19,141.85,13.26,0.1,9.55,0.08,12.99,Standard,False,False,False
213,15,2,18.46,44.9,7.39,0.2,2.36,0.08,12.99,Standard,False,False,False
213,27,50,26.81,1102.8,335.16,0.25,80.44,0.08,16.89,Standard,False,True,False
213,29,4,60.41,242.86,24.16,0.1,17.4,0.08,7.99,Standard,False,False,False
214,7,1,339.01,312.38,67.8,0.2,21.7,0.08,19.48,Standard,False,False,False
215,17,1,235.23,253.33,11.76,0.05,17.88,0.08,11.98,Standard,False,False,False
215,37,1,18.86,24.28,3.77,0.2,1.21,0.08,7.99,Standard,False,False,False
215,31,20,96.2,1558.48,481.01,0.25,115.44,0.08,0.0,Standard,False,True,False
216,34,15,79.47,975.95,298.01,0.25,71.52,0.08,10.39,Standard,False,True,False
216,16,3,57.16,166.46,29.38,0.171,11.37,0.08,12.99,Standard,False,False,True
216,23,6,23.82,145.47,21.44,0.15,9.72,0.08,14.29,Standard,False,False,False
216,33,4,26.21,109.89,10.48,0.1,7.55,0.08,7.99,Standard,False,False,False
217,15,1,18.46,28.94,3.69,0.2,1.18,0.08,12.99,Standard,False,False,False
217,40,3,8.2,36.9,2.46,0.1,1.77,0.08,12.99,Standard,False,False,False
218,40,4,8.65,48.51,1.73,0.05,2.63,0.08,12.99,Standard,False,False,False
218,41,1,70.8,77.99,10.62,0.15,4.81,0.08,12.99,Standard,False,False,False
219,47,1,39.34,55.48,0.0,0.0,3.15,0.08,12.99,Standard,False,False,False
219,22,1,133.36,135.42,20.0,0.15,9.07,0.08,12.99,Standard,False,False,False
219,15,1,19.62,31.0,2.94,0.15,1.33,0.08,12.99,Standard,True,False,False
219,29,1,57.05,60.36,8.56,0.15,3.88,0.08,7.99,Standard,False,False,False
220,29,1,57.05,60.36,8.56,0.15,3.88,0.08,7.99,Standard,False,False,False
220,35,4,136.05,483.17,108.84,0.2,34.83,0.08,12.99,Standard,False,False,False
221,21,7,24.13,151.09,42.22,0.25,10.13,0.08,14.29,Standard,False,False,False
221,9,1,147.58,154.96,22.14,0.15,10.04,0.08,19.48,Standard,False,False,False
221,25,1,69.54,76.83,10.43,0.15,4.73,0.08,12.99,Standard,False,False,False
222,45,1,163.08,189.12,0.0,0.0,13.05,0.08,12.99,Standard,False,False,False
223,9,1,173.62,206.99,0.0,0.0,13.89,0.08,19.48,Standard,False,False,False
223,1,5,36.83,163.43,46.03,0.25,11.05,0.08,14.29,Standard,False,False,False
224,30,4,137.05,575.43,27.41,0.05,41.66,0.08,12.99,Standard,False,False,False
224,17,1,247.61,279.4,0.0,0.0,19.81,0.08,11.98,Standard,False,False,False
224,4,1,69.82,94.89,0.0,0.0,5.59,0.08,19.48,Standard,False,False,False
225,16,1,58.63,66.82,8.79,0.15,3.99,0.08,12.99,Standard,True,False,False
225,34,3,91.88,266.1,36.64,0.133,19.12,0.08,7.99,Standard,False,False,True
225,32,4,172.64,721.52,34.53,0.05,52.48,0.08,12.99,Standard,False,False,False
226,20,3,38.63,126.88,5.79,0.05,8.81,0.08,7.99,Standard,False,False,False
226,10,1,117.22,115.59,17.58,0.15,7.97,0.08,7.99,Standard,False,False,False
226,50,1,35.16,50.96,0.0,0.0,2.81,0.08,12.99,Standard,False,False,False
227,33,9,26.21,238.06,23.59,0.1,16.98,0.08,8.79,Standard,False,False,False
227,8,99,35.93,3090.03,711.37,0.2,227.64,0.08,16.89,Standard,False,True,False
228,2,1,120.96,119.03,18.14,0.15,8.23,0.08,7.99,Standard,False,False,False
228,28,4,189.56,790.96,37.91,0.05,57.63,0.08,12.99,Standard,False,False,False
229,21,17,20.91,266.44,124.42,0.35,18.48,0.08,16.89,Standard,False,True,False
229,2,1,142.31,161.68,0.0,0.0,11.38,0.08,7.99,Standard,False,False,False
229,4,4,55.86,212.52,44.68,0.2,14.3,0.08,19.48,Standard,False,False,False
229,23,18,22.42,365.5,80.7,0.2,25.82,0.08,16.89,Standard,False,True,False
229,9,1,173.62,206.99,0.0,0.0,13.89,0.08,19.48,Standard,False,False,False
230,38,1,128.06,157.78,0.0,0.0,10.24,0.08,19.48,Standard,False,False,False
231,15,19,18.46,320.0,70.16,0.2,22.45,0.08,16.89,Standard,True,True,False
231,47,1,39.34,55.48,0.0,0.0,3.15,0.08,12.99,Standard,False,False,False
232,48,1,366.35,411.25,0.0,0.0,29.31,0.08,15.59,Standard,False,False,False
233,45,1,163.08,189.12,0.0,0.0,13.05,0.08,12.99,Standard,False,False,False
233,29,2,57.05,112.74,17.12,0.15,7.76,0.08,7.99,Standard,False,False,False
234,49,1,400.94,446.01,0.0,0.0,32.08,0.08,12.99,Standard,False,False,False
234,29,1,55.34,57.26,9.71,0.176,3.65,0.08,7.99,Standard,False,False,True
234,13,1,47.89,64.71,0.0,0.0,3.83,0.08,12.99,Standard,False,False,False
234,48,1,311.4,301.45,46.71,0.15,21.18,0.08,15.59,Standard,False,False,False
235,21,5,28.95,155.0,14.48,0.1,10.42,0.08,14.29,Standard,False,False,False
235,17,27,160.95,3066.16,1520.94,0.35,225.97,0.08,15.58,Standard,False,True,False
236,8,13,29.19,283.29,132.82,0.35,19.73,0.08,16.89,Standard,False,True,False
236,28,4,189.56,790.96,37.91,0.05,57.63,0.08,12.99,Standard,False,False,False
236,29,1,57.05,60.36,8.56,0.15,3.88,0.08,7.99,Standard,False,False,False
237,42,4,79.02,336.28,15.8,0.05,24.02,0.08,11.98,Standard,True,False,False
237,22,4,125.52,446.79,100.42,0.2,32.13,0.08,12.99,Standard,False,False,False
237,15,1,23.08,37.92,0.0,0.0,1.85,0.08,12.99,Standard,True,False,False
237,9,2,150.64,301.81,39.87,0.132,20.91,0.08,19.48,Standard,False,False,True
238,9,1,173.62,206.99,0.0,0.0,13.89,0.08,19.48,Standard,False,False,False
238,4,3,55.86,164.26,33.51,0.2,10.72,0.08,19.48,Standard,False,False,False
239,12,1,82.6,88.82,12.39,0.15,5.62,0.08,12.99,Standard,False,False,False
239,48,1,366.35,411.25,0.0,0.0,29.31,0.08,15.59,Standard,False,False,False
240,18,8,5.02,49.02,8.04,0.2,2.57,0.08,14.29,Standard,False,False,False
240,29,1,60.41,66.71,6.04,0.1,4.35,0.08,7.99,Standard,False,False,False
240,8,19,31.44,468.45,179.19,0.3,33.45,0.08,16.89,Standard,False,True,False
241,29,1,50.34,48.77,12.58,0.25,3.02,0.08,7.99,Standard,False,False,False
241,24,2,54.4,118.75,10.88,0.1,7.83,0.08,12.99,Standard,False,False,False
241,20,2,36.59,79.13,7.32,0.1,5.27,0.08,7.99,Standard,False,False,False
242,44,3,22.67,63.39,20.4,0.3,3.81,0.08,11.98,Standard,False,False,False
242,29,1,50.34,48.77,12.58,0.25,3.02,0.08,7.99,Standard,False,False,False
242,28,1,179.59,187.55,17.96,0.1,12.93,0.08,12.99,Standard,False,False,False
242,31,9,83.38,526.77,262.63,0.35,39.02,0.08,0.0,Standard,True,False,False
242,9,1,156.26,171.36,15.63,0.1,11.25,0.08,19.48,Standard,False,False,False
242,20,1,30.49,32.69,7.62,0.25,1.83,0.08,7.99,Standard,False,False,False
243,26,1,59.28,77.1,5.93,0.1,4.27,0.08,19.48,Standard,False,False,False
244,11,8,12.07,97.73,19.32,0.2,6.18,0.08,14.29,Standard,False,False,False
244,48,1,329.72,336.07,32.97,0.1,23.74,0.08,15.59,Standard,False,False,False
244,44,3,27.52,87.78,12.39,0.15,5.61,0.08,11.98,Standard,False,False,False
245,28,19,109.75,1255.49,938.34,0.45,91.75,0.08,16.89,Standard,False,True,False
245,44,2,24.29,51.32,12.14,0.25,2.91,0.08,11.98,Standard,False,False,False
245,7,1,381.38,390.19,38.14,0.1,27.46,0.08,19.48,Standard,False,False,False
245,40,5,7.29,45.77,7.29,0.2,2.33,0.08,14.29,Standard,False,False,False
246,40,1,7.74,20.1,1.16,0.15,0.53,0.08,12.99,Standard,False,False,False
247,44,36,25.9,821.3,186.51,0.2,59.68,0.08,15.58,Standard,False,True,False
247,48,1,311.4,301.45,46.71,0.15,21.18,0.08,15.59,Standard,False,False,False
248,24,2,51.38,107.33,15.41,0.15,6.99,0.08,12.99,Standard,False,False,False
249,26,1,65.87,90.62,0.0,0.0,5.27,0.08,19.48,Standard,False,False,False
249,43,1,34.15,44.34,5.12,0.15,2.32,0.08,12.99,Standard,False,False,False
