product_id,sku,name,brand,category,subcategory,price,description,weight,dimensions,color,size,stock_quantity,rating,review_count,is_featured,is_digital,shipping_class
124,NEU5439D,Neutrogena Face Moisturizer - Orange,Neutrogena,Beauty,Men's Grooming,23.54,The Neutrogena Face Moisturizer - Orange combines form and function for the perfect addition to your collection.,9.51,45x24x13 cm,Gray,One Size,14,4.3,147,False,False,Heavy
125,SPA9315B,Cooler,Spalding,Sports,Outdoor,155.34,High-quality outdoor from Spalding. Designed for durability and performance.,7.99,48x35x17 cm,Orange,One Size,58,4.1,69,False,False,Heavy
126,MAC8424A,MAC Body Butter,MAC,Beauty,Body Care,8.65,"Discover why the MAC Body Butter is a customer favorite. Reliable, stylish, and affordable.",5.2,9x20x16 cm,Yellow,One Size,375,4.2,27,False,False,Heavy
127,CLI7759B,Clinique Conditioner - Navy,Clinique,Beauty,Hair Care,28.78,"Discover why the Clinique Conditioner - Navy is a customer favorite. Reliable, stylish, and affordable.",1.53,44x34x7 cm,Red,One Size,129,0.0,0,False,False,Standard
128,MAC1977C,MAC Deodorant,MAC,Beauty,Body Care,9.78,Experience the difference with the MAC Deodorant. Premium materials and expert craftsmanship.,6.08,45x44x7 cm,Gray,One Size,48,4.4,76,False,False,Heavy
129,NOR5573A,North Face Meditation Cushion,North Face,Sports,Yoga,77.05,The North Face Meditation Cushion combines form and function for the perfect addition to your collection.,2.3,42x14x20 cm,Various,One Size,68,3.9,60,False,True,Heavy
130,AMA2605D,Amazon Basics Office Chair,Amazon Basics,Home,Furniture,421.46,"Discover why the Amazon Basics Office Chair is a customer favorite. Reliable, stylish, and affordable.",9.5,13x27x11 cm,White,One Size,0,3.7,93,True,False,Heavy
131,LUL4030C,Yoga Pants (One Size),Lululemon,Clothing,Activewear,70.14,Experience the difference with the Yoga Pants (One Size). Premium materials and expert craftsmanship.,5.36,23x32x10 cm,Brown,L,0,4.3,118,False,False,Heavy
132,THE8624A,Face Mask - Yellow,The Ordinary,Beauty,Skincare,23.35,Transform your skincare routine with the Face Mask - Yellow. Clinically tested and dermatologist recommended.,7.76,13x26x9 cm,Orange,One Size,386,3.6,76,False,False,Heavy
133,PAT9250D,Patagonia Pool Noodle,Patagonia,Sports,Water Sports,87.36,The Patagonia Pool Noodle combines form and function for the perfect addition to your collection.,5.31,12x35x19 cm,Gray,One Size,0,4.4,144,False,False,Heavy
134,MAC5724A,MAC Setting Powder - Red,MAC,Beauty,Makeup,13.2,"Create flawless looks with the MAC Setting Powder - Red. High-pigment formula for bold, beautiful results.",9.53,6x23x15 cm,Various,One Size,132,3.2,31,False,False,Heavy
135,GLO4806C,Glossier Face Wash - Silver,Glossier,Beauty,Men's Grooming,23.53,The Glossier Face Wash - Silver combines form and function for the perfect addition to your collection.,8.43,33x34x11 cm,Gold,One Size,88,4.8,390,False,False,Heavy
136,GLO1775B,Hair Serum,Glossier,Beauty,Hair Care,27.66,The Hair Serum delivers exceptional value and quality. Perfect for everyday use.,9.73,50x49x6 cm,White,One Size,46,4.5,196,True,False,Heavy
137,UNI6633B,Uniqlo Workout Hoodie (XXL),Uniqlo,Clothing,Activewear,49.83,High-quality activewear from Uniqlo. Designed for durability and performance.,4.11,36x14x16 cm,Various,Medium,82,0.0,0,False,False,Standard
138,HOT3409D,Floor Puzzle,Hot Wheels,Toys,Puzzles,22.22,The Floor Puzzle combines form and function for the perfect addition to your collection.,1.26,6x30x9 cm,White,One Size,345,4.4,55,False,False,Standard
139,UND2431D,Under Armour Cardigan - Silver (Extra Large),Under Armour,Clothing,Outerwear,98.61,"Discover why the Under Armour Cardigan - Silver (Extra Large) is a customer favorite. Reliable, stylish, and affordable.",1.56,32x28x14 cm,Green,XL,19,4.8,234,False,False,Standard
140,ONE8249C,Beats Studio3,OnePlus,Electronics,Headphones,98.62,Enjoy your music like never before with the Beats Studio3. Premium audio experience for every listener.,6.02,14x18x11 cm,Silver,One Size,191,5.0,121,False,False,Heavy
141,ADI7791B,Adidas Running Shoes,Adidas,Sports,Running,198.82,"Discover why the Adidas Running Shoes is a customer favorite. Reliable, stylish, and affordable.",2.97,36x7x11 cm,Various,One Size,40,4.8,476,False,False,Heavy
142,IKE8742A,IKEA Sheet Set - Orange,IKEA,Home,Bedding,204.8,The IKEA Sheet Set - Orange delivers exceptional value and quality. Perfect for everyday use.,0.38,22x36x4 cm,Yellow,One Size,111,3.1,93,False,False,Light
143,NEU1287C,Neutrogena Base Coat,Neutrogena,Beauty,Nail Care,6.58,The Neutrogena Base Coat delivers exceptional value and quality. Perfect for everyday use.,3.64,8x22x13 cm,Gold,One Size,263,3.4,93,False,True,Standard
144,THE3738C,Mascara - White,The Ordinary,Beauty,Makeup,70.43,"Create flawless looks with the Mascara - White. High-pigment formula for bold, beautiful results.",3.69,39x42x13 cm,Various,One Size,82,3.8,94,True,False,Standard
145,FEN3532B,Cuticle Oil - Blue,Fenty Beauty,Beauty,Nail Care,21.29,The Cuticle Oil - Blue combines form and function for the perfect addition to your collection.,7.15,49x12x15 cm,White,One Size,181,4.2,154,False,False,Heavy
146,NIN9570C,Nintendo Wireless Charger - Purple,Nintendo,Electronics,Accessories,38.58,The Nintendo Wireless Charger - Purple delivers exceptional value and quality. Perfect for everyday use.,6.91,24x13x8 cm,White,One Size,35,4.5,488,False,False,Heavy
147,APP1537A,Lenovo ThinkPad X1 - White,Apple,Electronics,Laptops,2641.11,"Power through your workday with the Lenovo ThinkPad X1 - White. High-performance processor, stunning display, and all-day battery life.",9.21,18x42x8 cm,Yellow,One Size,508,3.8,17,True,False,Heavy
148,NER4962A,Nerf Brain Teaser,Nerf,Toys,Puzzles,12.16,Experience the difference with the Nerf Brain Teaser. Premium materials and expert craftsmanship.,1.8,39x5x5 cm,Various,One Size,0,4.3,69,False,False,Standard
149,PHI3963C,Philips Shoe Rack,Philips,Home,Storage,196.63,Experience the difference with the Philips Shoe Rack. Premium materials and expert craftsmanship.,1.32,12x38x6 cm,Yellow,One Size,136,3.7,19,False,False,Standard
150,NIN6111D,Nintendo Lenovo ThinkPad X1 - Brown,Nintendo,Electronics,Laptops,832.45,The Nintendo Lenovo ThinkPad X1 - Brown combines portability with power. Perfect for professionals and students alike.,9.4,28x16x2 cm,Various,One Size,114,3.8,13,False,False,Heavy
151,WES2666B,West Elm Vases,West Elm,Home,Decor,31.65,High-quality decor from West Elm. Designed for durability and performance.,2.41,32x36x10 cm,Beige,One Size,91,3.4,56,False,False,Standard
152,VTE8938C,VTech Hula Hoop,VTech,Toys,Outdoor,39.16,The VTech Hula Hoop delivers exceptional value and quality. Perfect for everyday use.,0.39,8x9x17 cm,Red,One Size,130,3.6,85,False,False,Light
153,RAL8635B,Boots (Small),Ralph Lauren,Clothing,Shoes,86.97,Experience comfort and style with the Boots (Small). Designed for the modern lifestyle.,0.27,7x32x5 cm,Yellow,One Size,143,3.4,74,False,True,Light
154,PAT9037D,Patagonia Sandals - Navy (S),Patagonia,Clothing,Shoes,116.15,The Patagonia Sandals - Navy (S) combines fashion and function. Perfect for any outfit and occasion.,6.21,27x23x12 cm,Brown,XXL,105,3.6,80,False,False,Heavy
155,GOO7749C,Google PlayStation 5,Google,Electronics,Gaming,62.18,High-quality gaming from Google. Designed for durability and performance.,9.11,9x24x5 cm,Black,One Size,440,4.8,353,False,True,Heavy
156,NER1364C,Nerf Jump Rope,Nerf,Toys,Outdoor,69.11,The Nerf Jump Rope delivers exceptional value and quality. Perfect for everyday use.,3.43,37x47x12 cm,Green,One Size,130,0.0,0,False,False,Standard
157,BIS7586B,Bissell Candles - Brown,Bissell,Home,Decor,132.42,The Bissell Candles - Brown combines form and function for the perfect addition to your collection.,3.43,9x41x18 cm,Blue,One Size,188,3.6,17,False,False,Standard
158,FEN9443D,Fenty Beauty Deodorant,Fenty Beauty,Beauty,Body Care,28.5,The Fenty Beauty Deodorant delivers exceptional value and quality. Perfect for everyday use.,5.81,18x47x16 cm,Orange,One Size,165,5.0,491,False,False,Heavy
159,KIT5919D,KitchenAid Bookshelf - Red,KitchenAid,Home,Furniture,613.84,Experience the difference with the KitchenAid Bookshelf - Red. Premium materials and expert craftsmanship.,8.25,46x15x10 cm,Blue,One Size,167,4.5,261,False,False,Heavy
160,H&M1606B,H&M Hoodie (Extra Large),H&M,Clothing,Tops,25.36,Elevate your wardrobe with the H&M Hoodie (Extra Large). Classic design meets modern comfort.,5.55,46x7x17 cm,Black,One Size,464,4.3,91,True,False,Heavy
161,JBL7502B,JBL Ring Video Doorbell,JBL,Electronics,Smart Home,117.34,The JBL Ring Video Doorbell combines form and function for the perfect addition to your collection.,2.59,10x20x5 cm,Yellow,One Size,35,3.7,79,False,False,Standard
162,SHA5498D,Shark Bed Skirt - Blue,Shark,Home,Bedding,137.3,High-quality bedding from Shark. Designed for durability and performance.,3.23,32x35x9 cm,Various,One Size,19,4.6,241,False,False,Standard
163,NEU1570A,Cuticle Oil - Gold,Neutrogena,Beauty,Nail Care,18.2,Experience the difference with the Cuticle Oil - Gold. Premium materials and expert craftsmanship.,9.04,48x12x19 cm,Various,One Size,146,3.9,86,False,False,Heavy
164,TAR5872B,Bath Mat,Target,Home,Bath,131.02,"Discover why the Bath Mat is a customer favorite. Reliable, stylish, and affordable.",7.91,22x10x17 cm,Pink,One Size,117,4.3,184,False,False,Heavy
165,BIS6764D,Bissell Vases,Bissell,Home,Decor,128.38,High-quality decor from Bissell. Designed for durability and performance.,7.64,46x46x7 cm,Beige,One Size,193,5.0,405,False,True,Heavy
166,LEV3131D,Levi's Boots - Navy,Levi's,Clothing,Shoes,166.82,Step out in style with the Levi's Boots - Navy. Comfortable fit and durable construction for everyday wear.,6.91,25x23x8 cm,Yellow,One Size,193,0.0,0,False,False,Heavy
167,NIK1815D,Tank Top (M),Nike,Clothing,Tops,86.08,Stay comfortable and stylish with the Tank Top (M). Made from premium materials for lasting quality.,0.24,38x32x16 cm,Various,L,576,4.1,165,False,False,Light
168,NEU4385B,Neutrogena Bath Bombs,Neutrogena,Beauty,Body Care,39.83,The Neutrogena Bath Bombs delivers exceptional value and quality. Perfect for everyday use.,0.38,21x20x16 cm,Various,One Size,112,4.9,455,False,False,Light
169,IKE7513B,IKEA Picture Frames - Navy,IKEA,Home,Decor,148.4,High-quality decor from IKEA. Designed for durability and performance.,5.61,8x26x9 cm,Yellow,One Size,193,3.8,14,False,False,Heavy
170,NIK7076B,Nike Kettlebell - Pink,Nike,Sports,Fitness,298.32,Experience the difference with the Nike Kettlebell - Pink. Premium materials and expert craftsmanship.,8.79,13x10x12 cm,Pink,One Size,71,4.2,146,False,False,Heavy
171,MIC5635C,iPad Air,Microsoft,Electronics,Tablets,529.05,Experience the difference with the iPad Air. Premium materials and expert craftsmanship.,7.4,36x14x19 cm,Various,One Size,85,5.0,134,False,False,Heavy
172,SON3679D,Sony AirPods Pro - Green,Sony,Electronics,Headphones,229.49,Enjoy your music like never before with the Sony AirPods Pro - Green. Premium audio experience for every listener.,4.9,36x12x6 cm,White,One Size,15,3.8,95,False,False,Standard
173,RAL3958D,Ralph Lauren Heels (Large),Ralph Lauren,Clothing,Shoes,187.27,Step out in style with the Ralph Lauren Heels (Large). Comfortable fit and durable construction for everyday wear.,2.91,48x12x14 cm,Gold,One Size,710,5.0,218,False,False,Standard
174,LOG5412A,Logitech Bluetooth Speaker,Logitech,Electronics,Accessories,69.24,The Logitech Bluetooth Speaker combines form and function for the perfect addition to your collection.,1.38,8x46x11 cm,Black,One Size,837,4.6,216,False,False,Standard
175,ADI7535A,Adidas Compression Socks - Beige,Adidas,Sports,Running,37.88,The Adidas Compression Socks - Beige delivers exceptional value and quality. Perfect for everyday use.,1.29,36x32x11 cm,Various,One Size,108,3.9,88,False,False,Heavy
176,DEL8805C,Dell Xbox Series X,Dell,Electronics,Gaming,350.94,"Discover why the Dell Xbox Series X is a customer favorite. Reliable, stylish, and affordable.",1.02,37x26x16 cm,Orange,One Size,99,4.6,272,False,False,Standard
177,TAR8825C,Target Picture Frames,Target,Home,Decor,46.75,"Discover why the Target Picture Frames is a customer favorite. Reliable, stylish, and affordable.",3.03,8x40x4 cm,Various,One Size,81,4.8,317,False,False,Standard
178,DYS9248A,Dyson Mirrors,Dyson,Home,Decor,64.69,High-quality decor from Dyson. Designed for durability and performance.,4.22,50x24x12 cm,Purple,One Size,51,4.6,73,False,False,Standard
179,CHA5248A,Chanel Hair Dryer - Brown,Chanel,Beauty,Tools,14.71,The Chanel Hair Dryer - Brown delivers exceptional value and quality. Perfect for everyday use.,6.59,34x49x14 cm,Various,One Size,302,0.0,0,False,False,Heavy
180,INS7471C,Instant Pot Bath Caddy,Instant Pot,Home,Bath,26.83,High-quality bath from Instant Pot. Designed for durability and performance.,6.99,17x6x8 cm,Red,One Size,53,0.0,0,False,False,Heavy
181,MAT1357A,Uno - Pink,Mattel,Toys,Board Games,59.1,"Discover why the Uno - Pink is a customer favorite. Reliable, stylish, and affordable.",5.89,17x23x20 cm,Various,One Size,125,0.0,0,False,False,Heavy
182,GOO5764A,Philips Hue Starter Kit,Google,Electronics,Smart Home,210.37,The Philips Hue Starter Kit delivers exceptional value and quality. Perfect for everyday use.,7.17,38x6x15 cm,Gray,One Size,161,3.3,67,True,False,Heavy
183,WES8345D,West Elm Garden Decor,West Elm,Home,Garden,37.7,The West Elm Garden Decor delivers exceptional value and quality. Perfect for everyday use.,5.13,42x48x12 cm,Various,One Size,54,3.8,61,False,False,Heavy
184,SHA6902D,Cookware Set - Pink,Shark,Home,Kitchen,405.88,High-quality kitchen from Shark. Designed for durability and performance.,6.7,13x16x8 cm,Purple,One Size,164,4.1,196,False,False,Heavy
185,CRA6878C,Crate & Barrel Toothbrush Holder,Crate & Barrel,Home,Bath,63.2,High-quality bath from Crate & Barrel. Designed for durability and performance.,3.44,12x44x9 cm,Blue,One Size,133,0.0,0,False,False,Standard
186,CLI9444A,Toner,Clinique,Beauty,Skincare,37.67,Nourish your skin with the Toner. Formulated with premium ingredients for visible results.,7.84,44x11x19 cm,White,One Size,122,4.2,48,False,False,Heavy
187,ZAR3527C,Hat (S),Zara,Clothing,Accessories,23.38,High-quality accessories from Zara. Designed for durability and performance.,2.53,35x26x11 cm,White,One Size,406,4.6,262,False,False,Standard
188,UND8516C,Under Armour Boxers,Under Armour,Clothing,Underwear,38.2,High-quality underwear from Under Armour. Designed for durability and performance.,3.45,30x15x15 cm,Beige,Extra Large,188,4.3,37,False,False,Standard
189,PLA5986C,Crossword Puzzle,Playmobil,Toys,Puzzles,46.19,The Crossword Puzzle delivers exceptional value and quality. Perfect for everyday use.,7.03,33x46x8 cm,Various,One Size,243,3.4,83,False,False,Heavy
190,SHA2380A,Under Bed Storage,Shark,Home,Storage,116.74,The Under Bed Storage combines form and function for the perfect addition to your collection.,9.92,23x18x4 cm,Green,One Size,189,4.4,52,False,False,Heavy
191,NIK9278A,Nike Hoodie,Nike,Clothing,Tops,106.69,Elevate your wardrobe with the Nike Hoodie. Classic design meets modern comfort.,9.42,33x24x20 cm,Purple,L,719,4.6,74,False,False,Heavy
192,NEW3293D,New Balance Swim Fins,New Balance,Sports,Water Sports,141.92,Experience the difference with the New Balance Swim Fins. Premium materials and expert craftsmanship.,4.6,14x50x15 cm,Various,One Size,88,4.5,148,True,False,Heavy
193,H&M9502D,H&M Swimwear (Medium),H&M,Clothing,Activewear,89.76,"Discover why the H&M Swimwear (Medium) is a customer favorite. Reliable, stylish, and affordable.",8.26,14x37x6 cm,Purple,Medium,117,4.8,300,False,False,Heavy
194,CAL7694A,Yoga Pants (S),Calvin Klein,Clothing,Activewear,29.67,Experience the difference with the Yoga Pants (S). Premium materials and expert craftsmanship.,9.91,24x23x17 cm,Red,Large,0,4.7,240,False,False,Heavy
195,MAC3004C,Body Scrub,MAC,Beauty,Body Care,7.36,"Discover why the Body Scrub is a customer favorite. Reliable, stylish, and affordable.",9.01,29x35x6 cm,Gray,One Size,346,4.5,339,False,False,Heavy
196,HAS7711D,Hasbro Electronic Keyboard,Hasbro,Toys,Electronic,133.46,High-quality electronic from Hasbro. Designed for durability and performance.,8.67,50x6x20 cm,Beige,One Size,118,4.2,185,False,False,Heavy
197,BOS9548B,Bose MacBook Air M2,Bose,Electronics,Laptops,2301.56,"Power through your workday with the Bose MacBook Air M2. High-performance processor, stunning display, and all-day battery life.",9.63,22x18x9 cm,Various,One Size,0,3.2,73,False,False,Heavy
198,GOO1381C,Google Gaming PC RTX 4080,Google,Electronics,Gaming,279.1,High-quality gaming from Google. Designed for durability and performance.,9.8,39x15x11 cm,Green,One Size,86,4.5,96,False,False,Heavy
199,IKE5882D,IKEA Knife Set,IKEA,Home,Kitchen,76.41,High-quality kitchen from IKEA. Designed for durability and performance.,2.11,43x42x9 cm,Beige,One Size,87,4.3,50,False,False,Standard
200,TOO7676B,Too Faced Exfoliant - Black,Too Faced,Beauty,Skincare,46.38,Nourish your skin with the Too Faced Exfoliant - Black. Formulated with premium ingredients for visible results.,2.54,40x46x6 cm,Pink,One Size,383,4.4,192,False,False,Standard
